"X1"	"X2"
35375	37296
35375	37811
35375	39174
37296	37811
37296	39174
37811	39174
30999	39300
30999	31610
30999	31922
30999	31986
30999	32504
30999	33223
30999	35902
30999	36654
30999	37667
30999	39596
30999	41028
30999	42296
31610	31922
31610	31986
31610	32504
31610	33223
31610	35902
31610	36654
31610	37667
31610	39596
31610	41028
31610	42296
31922	31986
31922	32504
31922	33223
31922	35902
31922	36654
31922	37667
31922	39596
31922	41028
31922	42296
31986	32504
31986	33223
31986	35902
31986	36654
31986	37667
31986	39596
31986	41028
31986	42296
32504	33223
32504	35902
32504	36654
32504	37667
32504	39596
32504	41028
32504	42296
33223	35902
33223	36654
33223	37667
33223	39596
33223	41028
33223	42296
35902	36654
35902	37667
35902	39596
35902	41028
35902	42296
36654	37667
36654	39596
36654	41028
36654	42296
37667	39596
37667	41028
37667	42296
39596	41028
39596	42296
41028	42296
30999	36972
30999	31087
30999	34826
30999	36392
30999	37212
30999	41883
30999	42590
31087	34826
31087	36392
31087	37212
31087	41883
31087	42590
34826	36392
34826	37212
34826	41883
34826	42590
36392	37212
36392	41883
36392	42590
37212	41883
37212	42590
41883	42590
30999	34944
30999	37293
30999	39682
30999	39814
30999	40612
34944	37293
34944	39682
34944	39814
34944	40612
37293	39682
37293	39814
37293	40612
39682	39814
39682	40612
39814	40612
31516	35188
31034	39109
31037	32553
31037	33382
31037	36392
31037	39833
31037	41476
31037	41931
32553	33382
32553	36392
32553	39833
32553	41476
32553	41931
33382	36392
33382	39833
33382	41476
33382	41931
36392	39833
36392	41476
36392	41931
39833	41476
39833	41931
41476	41931
31076	32675
31076	35987
32675	35987
33380	34219
33380	35511
33380	37237
33380	40152
33380	40846
33380	42880
34219	35511
34219	37237
34219	40152
34219	40846
34219	42880
35511	37237
35511	40152
35511	40846
35511	42880
37237	40152
37237	40846
37237	42880
40152	40846
40152	42880
40846	42880
31416	33935
31416	36371
31416	37811
31416	38023
31416	38900
31416	39814
31416	40790
31416	41353
31416	42387
33935	36371
33935	37811
33935	38023
33935	38900
33935	39814
33935	40790
33935	41353
33935	42387
36371	37811
36371	38023
36371	38900
36371	39814
36371	40790
36371	41353
36371	42387
37811	38023
37811	38900
37811	39814
37811	40790
37811	41353
37811	42387
38023	38900
38023	39814
38023	40790
38023	41353
38023	42387
38900	39814
38900	40790
38900	41353
38900	42387
39814	40790
39814	41353
39814	42387
40790	41353
40790	42387
41353	42387
31087	33196
31087	39973
31087	41013
33196	39973
33196	41013
39973	41013
31091	31980
31091	34026
31091	35673
31091	36735
31091	38099
31091	40790
31980	34026
31980	35673
31980	36735
31980	38099
31980	40790
34026	35673
34026	36735
34026	38099
34026	40790
35673	36735
35673	38099
35673	40790
36735	38099
36735	40790
38099	40790
31407	38396
31407	39002
31407	42102
31407	42878
38396	39002
38396	42102
38396	42878
39002	42102
39002	42878
42102	42878
35513	37507
35513	38414
35513	40825
37507	38414
37507	40825
38414	40825
34174	36996
34174	40864
36996	40864
32192	35334
32192	36777
32192	38093
32192	42420
35334	36777
35334	38093
35334	42420
36777	38093
36777	42420
38093	42420
31120	38141
35161	38881
35161	39220
38881	39220
31130	31914
31130	33698
31914	33698
32151	41028
32151	42102
41028	42102
31171	31998
31171	34228
31171	38776
31998	34228
31998	38776
34228	38776
31195	31328
31195	36607
31328	36607
31217	36403
31217	36975
31217	41367
36403	36975
36403	41367
36975	41367
31230	33556
31230	38447
31230	42358
33556	38447
33556	42358
38447	42358
31264	35673
31264	38961
31264	39375
31264	40462
35673	38961
35673	39375
35673	40462
38961	39375
38961	40462
39375	40462
31265	33809
31265	34944
31265	35030
31265	35364
31265	35862
31265	36633
31265	37636
31265	39022
31265	39174
31265	40636
31265	42362
31265	42676
33809	34944
33809	35030
33809	35364
33809	35862
33809	36633
33809	37636
33809	39022
33809	39174
33809	40636
33809	42362
33809	42676
34944	35030
34944	35364
34944	35862
34944	36633
34944	37636
34944	39022
34944	39174
34944	40636
34944	42362
34944	42676
35030	35364
35030	35862
35030	36633
35030	37636
35030	39022
35030	39174
35030	40636
35030	42362
35030	42676
35364	35862
35364	36633
35364	37636
35364	39022
35364	39174
35364	40636
35364	42362
35364	42676
35862	36633
35862	37636
35862	39022
35862	39174
35862	40636
35862	42362
35862	42676
36633	37636
36633	39022
36633	39174
36633	40636
36633	42362
36633	42676
37636	39022
37636	39174
37636	40636
37636	42362
37636	42676
39022	39174
39022	40636
39022	42362
39022	42676
39174	40636
39174	42362
39174	42676
40636	42362
40636	42676
42362	42676
31265	31413
31265	37775
31265	47542
31265	48645
31265	49700
31265	49996
31413	37775
31413	47542
31413	48645
31413	49700
31413	49996
37775	47542
37775	48645
37775	49700
37775	49996
47542	48645
47542	49700
47542	49996
48645	49700
48645	49996
49700	49996
31265	31788
31265	35634
31265	35673
31265	37963
31265	42471
31265	42715
31265	46488
31788	35634
31788	35673
31788	37963
31788	42471
31788	42715
31788	46488
35634	35673
35634	37963
35634	42471
35634	42715
35634	46488
35673	37963
35673	42471
35673	42715
35673	46488
37963	42471
37963	42715
37963	46488
42471	42715
42471	46488
42715	46488
31265	31954
31265	38601
31265	40145
31954	38601
31954	40145
38601	40145
31265	33646
31265	37046
31265	41119
33646	37046
33646	41119
37046	41119
31266	32192
31266	33364
31266	40107
32192	33364
32192	40107
33364	40107
31270	32021
31270	34156
31270	37652
31270	38395
31270	38498
31270	40107
31270	41776
31270	41833
32021	34156
32021	37652
32021	38395
32021	38498
32021	40107
32021	41776
32021	41833
34156	37652
34156	38395
34156	38498
34156	40107
34156	41776
34156	41833
37652	38395
37652	38498
37652	40107
37652	41776
37652	41833
38395	38498
38395	40107
38395	41776
38395	41833
38498	40107
38498	41776
38498	41833
40107	41776
40107	41833
41776	41833
37086	40445
37086	42621
37086	49653
37086	50203
40445	42621
40445	49653
40445	50203
42621	49653
42621	50203
49653	50203
31274	34264
31274	38776
31274	39100
31274	40503
34264	38776
34264	39100
34264	40503
38776	39100
38776	40503
39100	40503
31279	34342
31279	36499
34342	36499
31280	35161
31280	36621
31280	38591
31280	40313
35161	36621
35161	38591
35161	40313
36621	38591
36621	40313
38591	40313
31282	38853
31282	32783
31282	34010
31282	36327
31282	36725
31282	37086
31282	37980
31282	38798
31282	39940
31282	40291
31282	42085
32783	34010
32783	36327
32783	36725
32783	37086
32783	37980
32783	38798
32783	39940
32783	40291
32783	42085
34010	36327
34010	36725
34010	37086
34010	37980
34010	38798
34010	39940
34010	40291
34010	42085
36327	36725
36327	37086
36327	37980
36327	38798
36327	39940
36327	40291
36327	42085
36725	37086
36725	37980
36725	38798
36725	39940
36725	40291
36725	42085
37086	37980
37086	38798
37086	39940
37086	40291
37086	42085
37980	38798
37980	39940
37980	40291
37980	42085
38798	39940
38798	40291
38798	42085
39940	40291
39940	42085
40291	42085
32151	33601
32151	34860
32151	41119
33601	34860
33601	41119
34860	41119
36451	36457
36451	37741
36451	40714
36457	37741
36457	40714
37741	40714
31365	31986
31365	39387
31986	39387
34303	36710
34303	36775
34303	38675
36710	36775
36710	38675
36775	38675
47379	49996
34340	34944
34340	39045
34340	43882
34340	44359
34340	51631
34340	51702
34944	39045
34944	43882
34944	44359
34944	51631
34944	51702
39045	43882
39045	44359
39045	51631
39045	51702
43882	44359
43882	51631
43882	51702
44359	51631
44359	51702
51631	51702
31394	32151
31394	33382
31394	34063
31394	34971
31394	36158
31394	36398
31394	42224
31394	42376
31394	43015
32151	33382
32151	34063
32151	34971
32151	36158
32151	36398
32151	42224
32151	42376
32151	43015
33382	34063
33382	34971
33382	36158
33382	36398
33382	42224
33382	42376
33382	43015
34063	34971
34063	36158
34063	36398
34063	42224
34063	42376
34063	43015
34971	36158
34971	36398
34971	42224
34971	42376
34971	43015
36158	36398
36158	42224
36158	42376
36158	43015
36398	42224
36398	42376
36398	43015
42224	42376
42224	43015
42376	43015
31407	32151
31407	32836
31407	36398
31407	38088
31407	41271
31407	41606
32151	32836
32151	36398
32151	38088
32151	41271
32151	41606
32836	36398
32836	38088
32836	41271
32836	41606
36398	38088
36398	41271
36398	41606
38088	41271
38088	41606
41271	41606
31407	31516
31407	33407
31407	39310
31516	33407
31516	39310
33407	39310
44820	45432
33364	38664
33364	49245
38664	49245
31424	33254
31424	33740
31424	33795
31424	34075
31424	36710
31424	39360
31424	39362
31424	40012
31424	41132
31424	41623
31424	42438
31424	42493
33254	33740
33254	33795
33254	34075
33254	36710
33254	39360
33254	39362
33254	40012
33254	41132
33254	41623
33254	42438
33254	42493
33740	33795
33740	34075
33740	36710
33740	39360
33740	39362
33740	40012
33740	41132
33740	41623
33740	42438
33740	42493
33795	34075
33795	36710
33795	39360
33795	39362
33795	40012
33795	41132
33795	41623
33795	42438
33795	42493
34075	36710
34075	39360
34075	39362
34075	40012
34075	41132
34075	41623
34075	42438
34075	42493
36710	39360
36710	39362
36710	40012
36710	41132
36710	41623
36710	42438
36710	42493
39360	39362
39360	40012
39360	41132
39360	41623
39360	42438
39360	42493
39362	40012
39362	41132
39362	41623
39362	42438
39362	42493
40012	41132
40012	41623
40012	42438
40012	42493
41132	41623
41132	42438
41132	42493
41623	42438
41623	42493
42438	42493
31425	32192
31425	40636
31425	42362
32192	40636
32192	42362
40636	42362
31822	35533
31822	42365
35533	42365
31436	39532
31456	31922
31456	37960
31922	37960
31463	32104
31463	33216
31463	33461
31463	36003
31463	36403
31463	39124
31463	39940
31463	41531
31463	41976
31463	42638
31463	47767
31463	49676
31463	50116
32104	33216
32104	33461
32104	36003
32104	36403
32104	39124
32104	39940
32104	41531
32104	41976
32104	42638
32104	47767
32104	49676
32104	50116
33216	33461
33216	36003
33216	36403
33216	39124
33216	39940
33216	41531
33216	41976
33216	42638
33216	47767
33216	49676
33216	50116
33461	36003
33461	36403
33461	39124
33461	39940
33461	41531
33461	41976
33461	42638
33461	47767
33461	49676
33461	50116
36003	36403
36003	39124
36003	39940
36003	41531
36003	41976
36003	42638
36003	47767
36003	49676
36003	50116
36403	39124
36403	39940
36403	41531
36403	41976
36403	42638
36403	47767
36403	49676
36403	50116
39124	39940
39124	41531
39124	41976
39124	42638
39124	47767
39124	49676
39124	50116
39940	41531
39940	41976
39940	42638
39940	47767
39940	49676
39940	50116
41531	41976
41531	42638
41531	47767
41531	49676
41531	50116
41976	42638
41976	47767
41976	49676
41976	50116
42638	47767
42638	49676
42638	50116
47767	49676
47767	50116
49676	50116
31463	46159
31463	47155
31463	48241
31463	48954
46159	47155
46159	48241
46159	48954
47155	48241
47155	48954
48241	48954
31463	31982
31463	45711
31463	50320
31982	45711
31982	50320
45711	50320
31486	49996
31486	51137
49996	51137
31507	43065
38342	40359
38342	47363
40359	47363
31518	38751
31518	39174
38751	39174
31522	34181
31522	42067
34181	42067
31522	42340
31522	32052
31522	34410
31522	36311
31522	41935
32052	34410
32052	36311
32052	41935
34410	36311
34410	41935
36311	41935
37364	38670
31573	35156
31573	36532
31573	37200
31573	40029
31573	40248
35156	36532
35156	37200
35156	40029
35156	40248
36532	37200
36532	40029
36532	40248
37200	40029
37200	40248
40029	40248
31581	41977
31607	34156
31607	36649
31607	36758
31607	36784
31607	37298
31607	40145
31607	41229
34156	36649
34156	36758
34156	36784
34156	37298
34156	40145
34156	41229
36649	36758
36649	36784
36649	37298
36649	40145
36649	41229
36758	36784
36758	37298
36758	40145
36758	41229
36784	37298
36784	40145
36784	41229
37298	40145
37298	41229
40145	41229
31617	33092
31617	33271
31617	34063
31617	35319
31617	41015
31617	42734
31617	51300
33092	33271
33092	34063
33092	35319
33092	41015
33092	42734
33092	51300
33271	34063
33271	35319
33271	41015
33271	42734
33271	51300
34063	35319
34063	41015
34063	42734
34063	51300
35319	41015
35319	42734
35319	51300
41015	42734
41015	51300
42734	51300
46558	47720
31661	41531
31665	36403
31665	37499
31665	40462
31665	42658
36403	37499
36403	40462
36403	42658
37499	40462
37499	42658
40462	42658
31665	36402
31665	37499
31665	40462
31665	42658
36402	37499
36402	40462
36402	42658
37499	40462
37499	42658
40462	42658
31673	33472
31673	33500
31673	43876
31673	47223
33472	33500
33472	43876
33472	47223
33500	43876
33500	47223
43876	47223
31677	32062
31677	35443
31677	36758
32062	35443
32062	36758
35443	36758
31677	35121
31677	39128
31677	41451
35121	39128
35121	41451
39128	41451
31700	37744
31701	33323
31701	33896
31701	35053
31701	35375
31701	35601
31701	40541
31701	40626
31701	42439
31701	43057
33323	33896
33323	35053
33323	35375
33323	35601
33323	40541
33323	40626
33323	42439
33323	43057
33896	35053
33896	35375
33896	35601
33896	40541
33896	40626
33896	42439
33896	43057
35053	35375
35053	35601
35053	40541
35053	40626
35053	42439
35053	43057
35375	35601
35375	40541
35375	40626
35375	42439
35375	43057
35601	40541
35601	40626
35601	42439
35601	43057
40541	40626
40541	42439
40541	43057
40626	42439
40626	43057
42439	43057
31705	33125
31705	33139
31705	36255
31705	36576
31705	37439
31705	39452
31705	39564
31705	41956
31705	42102
31705	42157
31705	42159
31705	42362
31705	42884
33125	33139
33125	36255
33125	36576
33125	37439
33125	39452
33125	39564
33125	41956
33125	42102
33125	42157
33125	42159
33125	42362
33125	42884
33139	36255
33139	36576
33139	37439
33139	39452
33139	39564
33139	41956
33139	42102
33139	42157
33139	42159
33139	42362
33139	42884
36255	36576
36255	37439
36255	39452
36255	39564
36255	41956
36255	42102
36255	42157
36255	42159
36255	42362
36255	42884
36576	37439
36576	39452
36576	39564
36576	41956
36576	42102
36576	42157
36576	42159
36576	42362
36576	42884
37439	39452
37439	39564
37439	41956
37439	42102
37439	42157
37439	42159
37439	42362
37439	42884
39452	39564
39452	41956
39452	42102
39452	42157
39452	42159
39452	42362
39452	42884
39564	41956
39564	42102
39564	42157
39564	42159
39564	42362
39564	42884
41956	42102
41956	42157
41956	42159
41956	42362
41956	42884
42102	42157
42102	42159
42102	42362
42102	42884
42157	42159
42157	42362
42157	42884
42159	42362
42159	42884
42362	42884
31716	34261
31716	38815
31716	41015
34261	38815
34261	41015
38815	41015
31718	41569
31744	32783
31744	33787
31744	36276
31744	36402
31744	40790
31744	46988
32783	33787
32783	36276
32783	36402
32783	40790
32783	46988
33787	36276
33787	36402
33787	40790
33787	46988
36276	36402
36276	40790
36276	46988
36402	40790
36402	46988
40790	46988
31755	33601
31755	35827
33601	35827
31772	33219
31772	36207
33219	36207
31772	35757
31772	36446
31772	38115
35757	36446
35757	38115
36446	38115
33314	33893
33314	34171
33314	36667
33314	38116
33893	34171
33893	36667
33893	38116
34171	36667
34171	38116
36667	38116
31800	34357
31800	41831
34357	41831
31800	33324
31800	37667
31800	41935
33324	37667
33324	41935
37667	41935
31814	34924
31814	36736
31814	40690
34924	36736
34924	40690
36736	40690
31822	35839
31822	36207
35839	36207
35666	36083
35666	36111
35666	42779
36083	36111
36083	42779
36111	42779
31846	33458
31846	47241
33458	47241
34120	34907
34120	36068
34120	38077
34120	38278
34120	38366
34120	39252
34120	39596
34120	41039
34120	41836
34120	41950
34120	42296
34120	46371
34907	36068
34907	38077
34907	38278
34907	38366
34907	39252
34907	39596
34907	41039
34907	41836
34907	41950
34907	42296
34907	46371
36068	38077
36068	38278
36068	38366
36068	39252
36068	39596
36068	41039
36068	41836
36068	41950
36068	42296
36068	46371
38077	38278
38077	38366
38077	39252
38077	39596
38077	41039
38077	41836
38077	41950
38077	42296
38077	46371
38278	38366
38278	39252
38278	39596
38278	41039
38278	41836
38278	41950
38278	42296
38278	46371
38366	39252
38366	39596
38366	41039
38366	41836
38366	41950
38366	42296
38366	46371
39252	39596
39252	41039
39252	41836
39252	41950
39252	42296
39252	46371
39596	41039
39596	41836
39596	41950
39596	42296
39596	46371
41039	41836
41039	41950
41039	42296
41039	46371
41836	41950
41836	42296
41836	46371
41950	42296
41950	46371
42296	46371
31951	40379
33393	38568
31952	32151
31952	33748
31952	39201
31952	41104
32151	33748
32151	39201
32151	41104
33748	39201
33748	41104
39201	41104
40462	47542
31957	38972
31962	36207
31962	38769
31962	41599
36207	38769
36207	41599
38769	41599
31982	37653
31982	38108
37653	38108
31984	36327
32027	45728
32027	41271
32027	42376
32027	43408
32027	45728
32027	46255
32027	50589
32027	51547
41271	42376
41271	43408
41271	45728
41271	46255
41271	50589
41271	51547
42376	43408
42376	45728
42376	46255
42376	50589
42376	51547
43408	45728
43408	46255
43408	50589
43408	51547
45728	46255
45728	50589
45728	51547
46255	50589
46255	51547
50589	51547
41017	41018
32042	36710
32042	37775
32042	42271
36710	37775
36710	42271
37775	42271
32042	32151
32042	36972
32042	47535
32042	49996
32151	36972
32151	47535
32151	49996
36972	47535
36972	49996
47535	49996
32051	34059
32051	36457
32051	40984
32051	41789
34059	36457
34059	40984
34059	41789
36457	40984
36457	41789
40984	41789
32052	34944
32052	37643
34944	37643
32077	34550
32077	36020
32077	36361
32077	41414
34550	36020
34550	36361
34550	41414
36020	36361
36020	41414
36361	41414
32105	37503
32105	38246
32105	41977
32105	42795
37503	38246
37503	41977
37503	42795
38246	41977
38246	42795
41977	42795
38823	49996
32115	33420
32115	35571
32115	41950
33420	35571
33420	41950
35571	41950
32118	40107
32118	42299
40107	42299
32151	33632
32151	35375
33632	35375
36478	40107
36478	41028
40107	41028
32154	35336
32154	35459
32154	36681
32154	37998
32154	38702
32154	41219
32154	41231
32154	42942
35336	35459
35336	36681
35336	37998
35336	38702
35336	41219
35336	41231
35336	42942
35459	36681
35459	37998
35459	38702
35459	41219
35459	41231
35459	42942
36681	37998
36681	38702
36681	41219
36681	41231
36681	42942
37998	38702
37998	41219
37998	41231
37998	42942
38702	41219
38702	41231
38702	42942
41219	41231
41219	42942
41231	42942
32192	36398
32192	36972
32192	41997
32192	42593
36398	36972
36398	41997
36398	42593
36972	41997
36972	42593
41997	42593
32192	33364
32192	33547
32192	36501
32192	39366
32192	40107
33364	33547
33364	36501
33364	39366
33364	40107
33547	36501
33547	39366
33547	40107
36501	39366
36501	40107
39366	40107
34536	39387
34536	42619
39387	42619
36380	38877
32192	33364
32192	33601
32192	33646
32192	40107
32192	41505
33364	33601
33364	33646
33364	40107
33364	41505
33601	33646
33601	40107
33601	41505
33646	40107
33646	41505
40107	41505
32369	34220
32369	34906
32369	35375
34220	34906
34220	35375
34906	35375
32370	35974
32370	37940
32370	38069
32370	38943
32370	39213
32370	40462
32370	40741
32370	41028
35974	37940
35974	38069
35974	38943
35974	39213
35974	40462
35974	40741
35974	41028
37940	38069
37940	38943
37940	39213
37940	40462
37940	40741
37940	41028
38069	38943
38069	39213
38069	40462
38069	40741
38069	41028
38943	39213
38943	40462
38943	40741
38943	41028
39213	40462
39213	40741
39213	41028
40462	40741
40462	41028
40741	41028
32395	35087
32395	41979
35087	41979
32412	37667
32412	40107
32412	41387
32412	42542
37667	40107
37667	41387
37667	42542
40107	41387
40107	42542
41387	42542
32413	41820
32414	32590
32414	36403
32414	40288
32414	40398
32590	36403
32590	40288
32590	40398
36403	40288
36403	40398
40288	40398
35168	36631
35168	46692
36631	46692
32437	36077
32437	39024
36077	39024
32480	35000
32488	35000
32488	42478
35000	42478
32492	33550
32492	34168
32492	36451
32492	39375
33550	34168
33550	36451
33550	39375
34168	36451
34168	39375
36451	39375
32494	37735
32494	37752
32494	38976
37735	37752
37735	38976
37752	38976
33103	36972
33103	40462
33103	41267
36972	40462
36972	41267
40462	41267
32603	33859
32783	40107
32734	33315
32734	35102
32734	36327
32734	38776
33315	35102
33315	36327
33315	38776
35102	36327
35102	38776
36327	38776
32775	33090
32775	39109
32775	42102
33090	39109
33090	42102
39109	42102
33543	35344
33543	35610
35344	35610
32783	41997
32783	38396
36328	37752
32899	35029
32899	35030
32899	35281
32899	42438
35029	35030
35029	35281
35029	42438
35030	35281
35030	42438
35281	42438
32899	37296
32899	39300
37296	39300
32949	33138
32949	33160
32949	33901
32949	37535
32949	38141
32949	40560
32949	42977
33138	33160
33138	33901
33138	37535
33138	38141
33138	40560
33138	42977
33160	33901
33160	37535
33160	38141
33160	40560
33160	42977
33901	37535
33901	38141
33901	40560
33901	42977
37535	38141
37535	40560
37535	42977
38141	40560
38141	42977
40560	42977
32967	39174
32967	40446
32967	40549
32967	42433
39174	40446
39174	40549
39174	42433
40446	40549
40446	42433
40549	42433
32980	34019
32980	38876
32980	39841
34019	38876
34019	39841
38876	39841
40523	42152
32988	39158
32988	42638
39158	42638
33014	36083
33092	34826
33092	35615
34826	35615
34456	35425
34456	38380
34456	39375
34456	40107
34456	41107
35425	38380
35425	39375
35425	40107
35425	41107
38380	39375
38380	40107
38380	41107
39375	40107
39375	41107
40107	41107
33139	37513
33139	40672
33139	41037
33139	42542
37513	40672
37513	41037
37513	42542
40672	41037
40672	42542
41037	42542
33139	36403
33139	38023
33139	38350
33139	40788
36403	38023
36403	38350
36403	40788
38023	38350
38023	40788
38350	40788
33142	36403
33142	40541
36403	40541
33144	36083
33155	33632
33155	34261
33155	39048
33155	39174
33155	40235
33155	42813
33632	34261
33632	39048
33632	39174
33632	40235
33632	42813
34261	39048
34261	39174
34261	40235
34261	42813
39048	39174
39048	40235
39048	42813
39174	40235
39174	42813
40235	42813
38436	40072
38436	40629
38436	41162
40072	40629
40072	41162
40629	41162
35334	35666
35334	40462
35334	41271
35666	40462
35666	41271
40462	41271
33461	39002
33461	40094
33461	42299
39002	40094
39002	42299
40094	42299
33234	34860
33234	36972
33234	38396
33234	39201
34860	36972
34860	38396
34860	39201
36972	38396
36972	39201
38396	39201
33270	34670
37072	37694
33324	34826
33324	40790
33324	42941
34826	40790
34826	42941
40790	42941
33364	38396
33364	38664
38396	38664
33364	39050
33382	41830
37667	41997
33396	41360
33429	33916
33429	36758
33429	38031
33429	39300
33429	39360
33429	40575
33916	36758
33916	38031
33916	39300
33916	39360
33916	40575
36758	38031
36758	39300
36758	39360
36758	40575
38031	39300
38031	39360
38031	40575
39300	39360
39300	40575
39360	40575
33429	33646
33429	37752
33429	39300
33429	41037
33429	42493
33429	42619
33646	37752
33646	39300
33646	41037
33646	42493
33646	42619
37752	39300
37752	41037
37752	42493
37752	42619
39300	41037
39300	42493
39300	42619
41037	42493
41037	42619
42493	42619
35878	37775
37775	40322
33496	34777
33496	37224
34777	37224
33507	33547
33507	39402
33507	41037
33547	39402
33547	41037
39402	41037
33577	38776
33621	36086
33621	39192
36086	39192
33646	40612
33646	41437
40612	41437
33646	34775
33646	34059
33646	41107
34059	41107
42038	42062
35858	37922
35858	40629
35858	41162
37922	40629
37922	41162
40629	41162
34565	40462
33787	34826
33787	35121
33787	35375
33787	35839
33787	36607
33787	44113
33787	47348
33787	47400
33787	48436
33787	48835
33787	49071
33787	50320
33787	51892
34826	35121
34826	35375
34826	35839
34826	36607
34826	44113
34826	47348
34826	47400
34826	48436
34826	48835
34826	49071
34826	50320
34826	51892
35121	35375
35121	35839
35121	36607
35121	44113
35121	47348
35121	47400
35121	48436
35121	48835
35121	49071
35121	50320
35121	51892
35375	35839
35375	36607
35375	44113
35375	47348
35375	47400
35375	48436
35375	48835
35375	49071
35375	50320
35375	51892
35839	36607
35839	44113
35839	47348
35839	47400
35839	48436
35839	48835
35839	49071
35839	50320
35839	51892
36607	44113
36607	47348
36607	47400
36607	48436
36607	48835
36607	49071
36607	50320
36607	51892
44113	47348
44113	47400
44113	48436
44113	48835
44113	49071
44113	50320
44113	51892
47348	47400
47348	48436
47348	48835
47348	49071
47348	50320
47348	51892
47400	48436
47400	48835
47400	49071
47400	50320
47400	51892
48436	48835
48436	49071
48436	50320
48436	51892
48835	49071
48835	50320
48835	51892
49071	50320
49071	51892
50320	51892
33809	39103
33809	40602
33809	42102
39103	40602
39103	42102
40602	42102
33865	34408
33865	39192
34408	39192
33888	36333
33888	43231
33888	45231
33888	45765
33888	49211
36333	43231
36333	45231
36333	45765
36333	49211
43231	45231
43231	45765
43231	49211
45231	45765
45231	49211
45765	49211
34019	35121
34019	38870
34019	38919
35121	38870
35121	38919
38870	38919
34027	34983
34027	42433
34983	42433
34059	36392
34059	38380
34059	41658
36392	38380
36392	41658
38380	41658
48415	49996
34059	36403
34059	42295
36403	42295
34059	38823
34070	34794
34070	36451
34070	37819
34070	38447
34070	39375
34070	41013
34070	42173
34794	36451
34794	37819
34794	38447
