"X1"	"X2"
30973	36403
30973	39460
30973	39791
30973	40270
30973	40352
30973	41586
30973	47370
30973	49028
30973	49128
30973	49658
30973	49895
30973	51242
31962	32151
31962	34241
31962	35889
31962	36207
31962	36392
31962	36403
31962	39460
31962	39791
31962	40270
31962	40352
31962	41586
31962	47370
31962	49028
31962	49128
31962	49658
31962	49895
31962	51242
32151	34241
32151	35889
32151	36207
32151	36392
32151	36403
32151	39460
32151	39791
32151	40270
32151	40352
32151	41586
32151	47370
32151	49028
32151	49128
32151	49658
32151	49895
32151	51242
34241	35889
34241	36207
34241	36392
34241	36403
34241	39460
34241	39791
34241	40270
34241	40352
34241	41586
34241	47370
34241	49028
34241	49128
34241	49658
34241	49895
34241	51242
35889	36207
35889	36392
35889	36403
35889	39460
35889	39791
35889	40270
35889	40352
35889	41586
35889	47370
35889	49028
35889	49128
35889	49658
35889	49895
35889	51242
36207	36392
36207	36403
36207	39460
36207	39791
36207	40270
36207	40352
36207	41586
36207	47370
36207	49028
36207	49128
36207	49658
36207	49895
36207	51242
36392	36403
36392	39460
36392	39791
36392	40270
36392	40352
36392	41586
36392	47370
36392	49028
36392	49128
36392	49658
36392	49895
36392	51242
36403	39460
36403	39791
36403	40270
36403	40352
36403	41586
36403	47370
36403	49028
36403	49128
36403	49658
36403	49895
36403	51242
39460	39791
39460	40270
39460	40352
39460	41586
39460	47370
39460	49028
39460	49128
39460	49658
39460	49895
39460	51242
39791	40270
39791	40352
39791	41586
39791	47370
39791	49028
39791	49128
39791	49658
39791	49895
39791	51242
40270	40352
40270	41586
40270	47370
40270	49028
40270	49128
40270	49658
40270	49895
40270	51242
40352	41586
40352	47370
40352	49028
40352	49128
40352	49658
40352	49895
40352	51242
41586	47370
41586	49028
41586	49128
41586	49658
41586	49895
41586	51242
47370	49028
47370	49128
47370	49658
47370	49895
47370	51242
49028	49128
49028	49658
49028	49895
49028	51242
49128	49658
49128	49895
49128	51242
49658	49895
49658	51242
49895	51242
30974	33878
30974	37735
30974	38976
30974	39045
33878	37735
33878	38976
33878	39045
37735	38976
37735	39045
38976	39045
30979	37558
30981	41979
34063	37775
30982	32897
30982	36501
30982	38652
32897	36501
32897	38652
36501	38652
32052	35334
32052	40612
35334	40612
36264	41386
36264	42271
36264	42478
41386	42271
41386	42478
42271	42478
30982	36532
30982	38093
30982	38664
30982	39375
36532	38093
36532	38664
36532	39375
38093	38664
38093	39375
38664	39375
31837	32890
31837	36758
31837	41956
32890	36758
32890	41956
36758	41956
31186	34244
31186	36996
31186	39754
34244	36996
34244	39754
36996	39754
30982	34918
30982	31837
30982	32783
30982	33646
30982	33795
30982	34031
30982	34409
30982	35635
30982	36906
30982	38600
30982	41805
30982	42792
31837	32783
31837	33646
31837	33795
31837	34031
31837	34409
31837	35635
31837	36906
31837	38600
31837	41805
31837	42792
32783	33646
32783	33795
32783	34031
32783	34409
32783	35635
32783	36906
32783	38600
32783	41805
32783	42792
33646	33795
33646	34031
33646	34409
33646	35635
33646	36906
33646	38600
33646	41805
33646	42792
33795	34031
33795	34409
33795	35635
33795	36906
33795	38600
33795	41805
33795	42792
34031	34409
34031	35635
34031	36906
34031	38600
34031	41805
34031	42792
34409	35635
34409	36906
34409	38600
34409	41805
34409	42792
35635	36906
35635	38600
35635	41805
35635	42792
36906	38600
36906	41805
36906	42792
38600	41805
38600	42792
41805	42792
31507	34944
31507	36403
31507	37958
31507	38742
31507	42813
34944	36403
34944	37958
34944	38742
34944	42813
36403	37958
36403	38742
36403	42813
37958	38742
37958	42813
38742	42813
46021	47396
46021	47557
46021	47940
46021	49482
46021	50203
47396	47557
47396	47940
47396	49482
47396	50203
47557	47940
47557	49482
47557	50203
47940	49482
47940	50203
49482	50203
31403	32412
31403	36173
31403	41451
32412	36173
32412	41451
36173	41451
33285	41451
30994	38966
30994	38972
38966	38972
30997	33893
30997	36519
30997	36667
30997	41485
30997	42923
33893	36519
33893	36667
33893	41485
33893	42923
36519	36667
36519	41485
36519	42923
36667	41485
36667	42923
41485	42923
30997	36403
30997	41041
30997	41485
36403	41041
36403	41485
41041	41485
30997	33893
30997	41041
30997	42221
33893	41041
33893	42221
41041	42221
30999	31772
30999	31962
30999	32151
31962	32151
30999	31365
30999	42067
31365	42067
30999	32151
30999	31107
30999	35375
30999	36494
30999	38853
31107	35375
31107	36494
31107	38853
35375	36494
35375	38853
36494	38853
30999	31093
30999	38317
30999	41267
38317	41267
30999	36887
30999	35174
30999	37513
35174	37513
30999	35757
30999	36089
30999	36708
30999	36710
30999	38656
30999	40405
30999	41833
35757	36089
35757	36708
35757	36710
35757	38656
35757	40405
35757	41833
36089	36708
36089	36710
36089	38656
36089	40405
36089	41833
36708	36710
36708	38656
36708	40405
36708	41833
36710	38656
36710	40405
36710	41833
38656	40405
38656	41833
40405	41833
30999	31837
30999	33596
30999	37811
30999	39814
30999	42343
30999	42878
31837	33596
31837	37811
31837	39814
31837	42343
31837	42878
33596	37811
33596	39814
33596	42343
33596	42878
37811	39814
37811	42343
37811	42878
39814	42343
39814	42878
42343	42878
34984	41997
36207	48241
36207	48493
36207	49167
36207	49755
48241	48493
48241	49167
48241	49755
48493	49167
48493	49755
49167	49755
30999	36710
30999	33380
30999	36972
30999	37984
33380	36972
33380	37984
36972	37984
34320	42621
43833	51908
30999	40529
30999	31518
30999	41168
31518	41168
30999	35375
30999	37296
30999	37811
30999	39174
35375	37296
35375	37811
35375	39174
37296	37811
37296	39174
37811	39174
30999	40107
30999	32151
30999	35375
30999	39460
30999	44121
32151	35375
32151	39460
32151	44121
35375	39460
35375	44121
39460	44121
30999	32151
30999	33866
30999	35207
30999	35281
30999	39103
32151	33866
32151	35207
32151	35281
32151	39103
33866	35207
33866	35281
33866	39103
35207	35281
35207	39103
35281	39103
30999	31365
30999	36086
30999	38742
31365	36086
31365	38742
36086	38742
30999	32192
30999	35839
32192	35839
30999	36494
30999	37667
36494	37667
30999	31982
30999	37086
30999	38686
30999	41451
31982	37086
31982	38686
31982	41451
37086	38686
37086	41451
38686	41451
30999	37296
40105	47324
30999	31365
30999	36626
30999	37811
30999	39300
31365	36626
31365	37811
31365	39300
36626	37811
36626	39300
37811	39300
30999	31265
30999	37811
31265	37811
30999	37667
30999	31772
30999	33935
30999	36725
33935	36725
30999	39388
30999	35454
30999	40277
30999	41786
30999	43554
30999	47823
35454	40277
35454	41786
35454	43554
35454	47823
40277	41786
40277	43554
40277	47823
41786	43554
41786	47823
43554	47823
30999	31610
30999	31922
30999	31986
30999	32504
30999	33223
30999	35902
30999	36654
30999	37667
30999	39596
30999	41028
30999	42296
31610	31922
31610	31986
31610	32504
31610	33223
31610	35902
31610	36654
31610	37667
31610	39596
31610	41028
31610	42296
31922	31986
31922	32504
31922	33223
31922	35902
31922	36654
31922	37667
31922	39596
31922	41028
31922	42296
31986	32504
31986	33223
31986	35902
31986	36654
31986	37667
31986	39596
31986	41028
31986	42296
32504	33223
32504	35902
32504	36654
32504	37667
32504	39596
32504	41028
32504	42296
33223	35902
33223	36654
33223	37667
33223	39596
33223	41028
33223	42296
35902	36654
35902	37667
35902	39596
35902	41028
35902	42296
36654	37667
36654	39596
36654	41028
36654	42296
37667	39596
37667	41028
37667	42296
39596	41028
39596	42296
41028	42296
30999	36403
30999	36972
30999	38396
30999	40488
36403	36972
36403	38396
36403	40488
36972	38396
36972	40488
38396	40488
30999	33285
30999	40462
33285	40462
30999	36972
30999	31128
30999	34944
30999	37667
31128	34944
31128	37667
34944	37667
30999	36494
30999	40462
36494	40462
30999	31087
30999	34826
30999	36392
30999	37212
30999	41883
30999	42590
31087	34826
31087	36392
31087	37212
31087	41883
31087	42590
34826	36392
34826	37212
34826	41883
34826	42590
36392	37212
36392	41883
36392	42590
37212	41883
37212	42590
41883	42590
30999	34944
30999	37293
30999	39682
30999	39814
30999	40612
34944	37293
34944	39682
34944	39814
34944	40612
37293	39682
37293	39814
37293	40612
39682	39814
39682	40612
39814	40612
34792	44176
34792	49044
34792	49907
34792	50320
44176	49044
44176	49907
44176	50320
49044	49907
49044	50320
49907	50320
30999	32151
30999	32989
30999	33633
30999	34261
30999	38859
30999	41037
30999	42299
32151	32989
32151	33633
32151	34261
32151	38859
32151	41037
32151	42299
32989	33633
32989	34261
32989	38859
32989	41037
32989	42299
33633	34261
33633	38859
33633	41037
33633	42299
34261	38859
34261	41037
34261	42299
38859	41037
38859	42299
41037	42299
31516	35188
31516	40462
35188	40462
47593	50661
47593	50900
50661	50900
30999	32928
30999	38595
30999	38742
30999	39814
32928	38595
32928	38742
32928	39814
38595	38742
38595	39814
38742	39814
30999	42067
45256	49700
31810	40241
31810	47542
40241	47542
32052	38656
37981	37998
37981	41863
37998	41863
31124	37667
31124	40549
37667	40549
31028	33022
31028	36592
33022	36592
31028	31535
31028	38943
31535	38943
31028	34059
31028	38023
34059	38023
31028	34059
31028	37800
31028	38755
34059	37800
34059	38755
37800	38755
31292	32768
31292	40488
32768	40488
37672	40245
37672	41779
40245	41779
38853	39201
38853	40340
39201	40340
31034	39109
31037	32553
31037	33382
31037	36392
31037	39833
31037	41476
31037	41931
32553	33382
32553	36392
32553	39833
32553	41476
32553	41931
33382	36392
33382	39833
33382	41476
33382	41931
36392	39833
36392	41476
36392	41931
39833	41476
39833	41931
41476	41931
31040	38957
31040	37080
31040	31518
31040	33577
31040	33657
31040	40485
31040	40498
31518	33577
31518	33657
31518	40485
31518	40498
33577	33657
33577	40485
33577	40498
33657	40485
33657	40498
40485	40498
31050	36120
31050	38023
36120	38023
32583	34050
32583	35833
32583	36578
32583	38901
32583	39203
32583	39530
34050	35833
34050	36578
34050	38901
34050	39203
34050	39530
35833	36578
35833	38901
35833	39203
35833	39530
36578	38901
36578	39203
36578	39530
38901	39203
38901	39530
39203	39530
31061	31328
31061	31518
31061	32414
31061	39666
31328	31518
31328	32414
31328	39666
31518	32414
31518	39666
32414	39666
31061	36403
31061	42515
36403	42515
31305	32583
31305	32777
31305	32930
31305	33039
31305	34005
31305	35671
31305	35833
31305	36578
31305	36717
31305	38550
31305	39719
31305	42751
32583	32777
32583	32930
32583	33039
32583	34005
32583	35671
32583	35833
32583	36578
32583	36717
32583	38550
32583	39719
32583	42751
32777	32930
32777	33039
32777	34005
32777	35671
32777	35833
32777	36578
32777	36717
32777	38550
32777	39719
32777	42751
32930	33039
32930	34005
32930	35671
32930	35833
32930	36578
32930	36717
32930	38550
32930	39719
32930	42751
33039	34005
33039	35671
33039	35833
33039	36578
33039	36717
33039	38550
33039	39719
33039	42751
34005	35671
34005	35833
34005	36578
34005	36717
34005	38550
34005	39719
34005	42751
35671	35833
35671	36578
35671	36717
35671	38550
35671	39719
35671	42751
35833	36578
35833	36717
35833	38550
35833	39719
35833	42751
36578	36717
36578	38550
36578	39719
36578	42751
36717	38550
36717	39719
36717	42751
38550	39719
38550	42751
39719	42751
31061	41997
31061	31518
31061	33219
31518	33219
31071	34623
31071	41008
34623	41008
31076	32675
31076	35987
32675	35987
40462	47446
40462	48357
47446	48357
31084	31530
31084	32262
31084	32623
31084	33530
31084	33746
31084	34111
31084	35375
31084	36678
31084	37814
31084	38761
31084	40610
31084	41355
31530	32262
31530	32623
31530	33530
31530	33746
31530	34111
31530	35375
31530	36678
31530	37814
31530	38761
31530	40610
31530	41355
32262	32623
32262	33530
32262	33746
32262	34111
32262	35375
32262	36678
32262	37814
32262	38761
32262	40610
32262	41355
32623	33530
32623	33746
32623	34111
32623	35375
32623	36678
32623	37814
32623	38761
32623	40610
32623	41355
33530	33746
33530	34111
33530	35375
33530	36678
33530	37814
33530	38761
33530	40610
33530	41355
33746	34111
33746	35375
33746	36678
33746	37814
33746	38761
33746	40610
33746	41355
34111	35375
34111	36678
34111	37814
34111	38761
34111	40610
34111	41355
35375	36678
35375	37814
35375	38761
35375	40610
35375	41355
36678	37814
36678	38761
36678	40610
36678	41355
37814	38761
37814	40610
37814	41355
38761	40610
38761	41355
40610	41355
31411	32051
31411	32303
31411	33596
31411	33860
31411	35726
31411	35747
31411	38670
31411	38679
31411	42593
32051	32303
32051	33596
32051	33860
32051	35726
32051	35747
32051	38670
32051	38679
32051	42593
32303	33596
32303	33860
32303	35726
32303	35747
32303	38670
32303	38679
32303	42593
33596	33860
33596	35726
33596	35747
33596	38670
33596	38679
33596	42593
33860	35726
33860	35747
33860	38670
33860	38679
33860	42593
35726	35747
35726	38670
35726	38679
35726	42593
35747	38670
35747	38679
35747	42593
38670	38679
38670	42593
38679	42593
31086	40270
31086	40598
40270	40598
31086	31194
31086	36494
31086	39201
31194	36494
31194	39201
36494	39201
31086	33028
31086	39842
31086	41069
31086	41997
33028	39842
33028	41069
33028	41997
39842	41069
39842	41997
41069	41997
31086	38591
31086	41006
38591	41006
36057	37775
36057	39048
36057	40462
37775	39048
37775	40462
39048	40462
31087	33139
31087	34509
31087	36739
31087	37123
31087	38423
31087	38679
31087	40735
33139	34509
33139	36739
33139	37123
33139	38423
33139	38679
33139	40735
34509	36739
34509	37123
34509	38423
34509	38679
34509	40735
36739	37123
36739	38423
36739	38679
36739	40735
37123	38423
37123	38679
37123	40735
38423	38679
38423	40735
38679	40735
33380	34219
33380	35511
33380	37237
33380	40152
33380	40846
33380	42880
34219	35511
34219	37237
34219	40152
34219	40846
34219	42880
35511	37237
35511	40152
35511	40846
35511	42880
37237	40152
37237	40846
37237	42880
40152	40846
40152	42880
40846	42880
31087	42529
33809	38093
33809	39103
38093	39103
31087	31416
31087	33935
31087	36371
31087	36392
31087	37811
31087	38023
31087	38900
31087	39814
31087	40790
31087	41353
31087	42387
31416	33935
31416	36371
31416	36392
31416	37811
31416	38023
31416	38900
31416	39814
31416	40790
31416	41353
31416	42387
33935	36371
33935	36392
33935	37811
33935	38023
33935	38900
33935	39814
33935	40790
33935	41353
33935	42387
36371	36392
36371	37811
36371	38023
36371	38900
36371	39814
36371	40790
36371	41353
36371	42387
36392	37811
36392	38023
36392	38900
36392	39814
36392	40790
36392	41353
36392	42387
37811	38023
37811	38900
37811	39814
37811	40790
37811	41353
37811	42387
38023	38900
38023	39814
38023	40790
38023	41353
38023	42387
38900	39814
38900	40790
38900	41353
38900	42387
39814	40790
39814	41353
39814	42387
40790	41353
40790	42387
41353	42387
31087	33196
31087	39973
31087	41013
33196	39973
33196	41013
39973	41013
35974	38101
35974	39103
38101	39103
35692	36224
31091	31980
31091	34026
31091	35673
31091	36735
31091	38099
31091	40790
31980	34026
31980	35673
31980	36735
31980	38099
31980	40790
34026	35673
34026	36735
34026	38099
34026	40790
35673	36735
35673	38099
35673	40790
36735	38099
36735	40790
38099	40790
31093	31763
31093	33865
31763	33865
31093	33899
31093	34211
31093	38116
31093	41353
31093	41730
33899	34211
33899	38116
33899	41353
33899	41730
34211	38116
34211	41353
34211	41730
38116	41353
38116	41730
41353	41730
31093	32819
31093	36006
31093	40498
31093	42515
32819	36006
32819	40498
32819	42515
36006	40498
36006	42515
40498	42515
31096	32990
31107	35435
31107	38034
31107	39814
35435	38034
35435	39814
38034	39814
35168	37775
35168	39814
35168	46839
35168	47284
37775	39814
37775	46839
37775	47284
39814	46839
39814	47284
46839	47284
33420	38645
33420	38972
38645	38972
31116	33945
31116	34468
31116	37852
31116	41231
31116	41923
33945	34468
33945	37852
33945	41231
33945	41923
34468	37852
34468	41231
34468	41923
37852	41231
37852	41923
41231	41923
33601	34569
33601	36972
33601	51702
34569	36972
34569	51702
36972	51702
38396	40488
38396	41037
40488	41037
31116	31407
31116	33632
31116	38093
31116	38396
31116	39002
31116	42102
31116	42878
31407	33632
31407	38093
31407	38396
31407	39002
31407	42102
31407	42878
33632	38093
33632	38396
33632	39002
33632	42102
33632	42878
38093	38396
38093	39002
38093	42102
38093	42878
38396	39002
38396	42102
38396	42878
39002	42102
39002	42878
42102	42878
31116	32151
31116	33632
31116	36972
32151	33632
32151	36972
33632	36972
31120	34983
31120	31265
31120	34792
31120	42296
34792	42296
31120	34059
31120	35435
31120	35513
31120	36089
31120	37507
31120	38414
31120	40825
31120	42880
35435	35513
35435	36089
35435	37507
35435	38414
35435	40825
35435	42880
35513	36089
35513	37507
35513	38414
35513	40825
35513	42880
36089	37507
36089	38414
36089	40825
36089	42880
37507	38414
37507	40825
37507	42880
38414	40825
38414	42880
40825	42880
31120	34174
31120	36996
31120	40864
34174	36996
34174	40864
36996	40864
31120	35974
31120	36725
31120	38034
35974	36725
35974	38034
36725	38034
31120	32052
31120	37296
31120	40488
32052	37296
32052	40488
37296	40488
31120	32192
31120	35334
31120	36777
31120	38093
31120	39460
31120	41275
31120	42420
32192	35334
32192	36777
32192	38093
32192	39460
32192	41275
32192	42420
35334	36777
35334	38093
35334	39460
35334	41275
35334	42420
36777	38093
36777	39460
36777	41275
36777	42420
38093	39460
38093	41275
38093	42420
39460	41275
39460	42420
41275	42420
31120	31611
31120	31648
31120	34059
31611	31648
31611	34059
31648	34059
31120	33930
31120	34027
31120	35747
31120	36654
31120	36972
31120	40665
31120	41585
31120	42433
31120	42688
33930	34027
33930	35747
33930	36654
33930	36972
33930	40665
33930	41585
33930	42433
33930	42688
34027	35747
34027	36654
34027	36972
34027	40665
34027	41585
34027	42433
34027	42688
35747	36654
35747	36972
35747	40665
35747	41585
35747	42433
35747	42688
36654	36972
36654	40665
36654	41585
36654	42433
36654	42688
36972	40665
36972	41585
36972	42433
36972	42688
40665	41585
40665	42433
40665	42688
41585	42433
41585	42688
42433	42688
31120	34946
31120	38141
34946	38141
31124	35392
31124	33385
31124	34383
31124	35825
34383	35825
31648	32962
31648	34059
31648	34628
32962	34059
32962	34628
34059	34628
35161	38881
35161	39220
38881	39220
32089	40718
31124	31677
31128	33977
31128	41853
33977	41853
31128	33977
31128	34361
33977	34361
31128	33977
31128	35161
31128	36745
31128	41387
33977	35161
33977	36745
33977	41387
35161	36745
35161	41387
36745	41387
31128	31661
31128	31897
31128	36910
31128	36996
31661	31897
31661	36910
31661	36996
31897	36910
31897	36996
36910	36996
31130	31365
31130	31608
31365	31608
31130	34893
31130	35131
31130	42622
34893	35131
34893	42622
35131	42622
31518	32704
31518	36403
31518	41872
31518	42438
32704	36403
32704	41872
32704	42438
36403	41872
36403	42438
41872	42438
31130	31914
31130	33698
31914	33698
32151	34145
32151	34707
32151	36249
34145	34707
34145	36249
34707	36249
35789	36494
35789	37204
35789	38978
35789	39661
36494	37204
36494	38978
36494	39661
37204	38978
37204	39661
38978	39661
32151	37984
32151	38034
32151	38852
32151	41028
32151	42102
37984	38034
37984	38852
37984	41028
37984	42102
38034	38852
38034	41028
38034	42102
38852	41028
38852	42102
41028	42102
34128	40361
33860	34983
31163	31837
31163	33170
31163	33477
31163	35435
31163	39093
31163	40412
31163	41473
31163	42407
31837	33170
31837	33477
31837	35435
31837	39093
31837	40412
31837	41473
31837	42407
33170	33477
33170	35435
33170	39093
33170	40412
33170	41473
33170	42407
33477	35435
33477	39093
33477	40412
33477	41473
33477	42407
35435	39093
35435	40412
35435	41473
35435	42407
39093	40412
39093	41473
39093	42407
40412	41473
40412	42407
41473	42407
31163	33477
31171	31998
