"X1"	"X2"
34264	36560
34264	42543
35101	36560
35101	42543
36560	42543
30838	39103
30838	40084
30838	42218
39103	40084
39103	42218
40084	42218
30838	31040
30838	34264
30838	34748
30838	41459
31040	34264
31040	34748
31040	41459
34264	34748
34264	41459
34748	41459
31982	34682
31982	38093
31982	40214
31982	45255
31982	48373
34682	38093
34682	40214
34682	45255
34682	48373
38093	40214
38093	45255
38093	48373
40214	45255
40214	48373
45255	48373
30999	31146
30999	33732
30999	34059
30999	35297
30999	35790
30999	35959
30999	36273
30999	37998
30999	40636
30999	42621
31146	33732
31146	34059
31146	35297
31146	35790
31146	35959
31146	36273
31146	37998
31146	40636
31146	42621
33732	34059
33732	35297
33732	35790
33732	35959
33732	36273
33732	37998
33732	40636
33732	42621
34059	35297
34059	35790
34059	35959
34059	36273
34059	37998
34059	40636
34059	42621
35297	35790
35297	35959
35297	36273
35297	37998
35297	40636
35297	42621
35790	35959
35790	36273
35790	37998
35790	40636
35790	42621
35959	36273
35959	37998
35959	40636
35959	42621
36273	37998
36273	40636
36273	42621
37998	40636
37998	42621
40636	42621
31446	35513
31446	37507
31446	40529
35513	37507
35513	40529
37507	40529
30882	31265
30882	31349
30882	32412
30882	34059
30882	34456
30882	35283
30882	37811
30882	38742
30882	40145
30882	42299
31265	31349
31265	32412
31265	34059
31265	34456
31265	35283
31265	37811
31265	38742
31265	40145
31265	42299
31349	32412
31349	34059
31349	34456
31349	35283
31349	37811
31349	38742
31349	40145
31349	42299
32412	34059
32412	34456
32412	35283
32412	37811
32412	38742
32412	40145
32412	42299
34059	34456
34059	35283
34059	37811
34059	38742
34059	40145
34059	42299
34456	35283
34456	37811
34456	38742
34456	40145
34456	42299
35283	37811
35283	38742
35283	40145
35283	42299
37811	38742
37811	40145
37811	42299
38742	40145
38742	42299
40145	42299
34409	34975
34409	36887
34409	40549
34975	36887
34975	40549
36887	40549
34543	40462
34543	40798
34543	41271
34543	45204
34543	46768
34543	47148
34543	47732
34543	47823
34543	48710
34543	49270
34543	49664
34543	50320
34543	50426
34543	50566
40462	40798
40462	41271
40462	45204
40462	46768
40462	47148
40462	47732
40462	47823
40462	48710
40462	49270
40462	49664
40462	50320
40462	50426
40462	50566
40798	41271
40798	45204
40798	46768
40798	47148
40798	47732
40798	47823
40798	48710
40798	49270
40798	49664
40798	50320
40798	50426
40798	50566
41271	45204
41271	46768
41271	47148
41271	47732
41271	47823
41271	48710
41271	49270
41271	49664
41271	50320
41271	50426
41271	50566
45204	46768
45204	47148
45204	47732
45204	47823
45204	48710
45204	49270
45204	49664
45204	50320
45204	50426
45204	50566
46768	47148
46768	47732
46768	47823
46768	48710
46768	49270
46768	49664
46768	50320
46768	50426
46768	50566
47148	47732
47148	47823
47148	48710
47148	49270
47148	49664
47148	50320
47148	50426
47148	50566
47732	47823
47732	48710
47732	49270
47732	49664
47732	50320
47732	50426
47732	50566
47823	48710
47823	49270
47823	49664
47823	50320
47823	50426
47823	50566
48710	49270
48710	49664
48710	50320
48710	50426
48710	50566
49270	49664
49270	50320
49270	50426
49270	50566
49664	50320
49664	50426
49664	50566
50320	50426
50320	50566
50426	50566
33584	34954
33584	35921
33584	38650
33584	42692
33584	48087
33584	50667
34954	35921
34954	38650
34954	42692
34954	48087
34954	50667
35921	38650
35921	42692
35921	48087
35921	50667
38650	42692
38650	48087
38650	50667
42692	48087
42692	50667
48087	50667
32370	34059
32370	36135
32370	37800
32370	39647
32370	40105
34059	36135
34059	37800
34059	39647
34059	40105
36135	37800
36135	39647
36135	40105
37800	39647
37800	40105
39647	40105
32201	40901
32201	42149
32201	43276
32201	45923
40901	42149
40901	43276
40901	45923
42149	43276
42149	45923
43276	45923
30844	33964
30844	50706
33964	50706
30849	32192
30849	33442
30849	35375
30849	41190
30849	41979
32192	33442
32192	35375
32192	41190
32192	41979
33442	35375
33442	41190
33442	41979
35375	41190
35375	41979
41190	41979
30858	35013
30858	39630
35013	39630
30865	31457
30865	33101
30865	35281
30865	35696
30865	36682
30865	45631
30865	49313
30865	49851
31457	33101
31457	35281
31457	35696
31457	36682
31457	45631
31457	49313
31457	49851
33101	35281
33101	35696
33101	36682
33101	45631
33101	49313
33101	49851
35281	35696
35281	36682
35281	45631
35281	49313
35281	49851
35696	36682
35696	45631
35696	49313
35696	49851
36682	45631
36682	49313
36682	49851
45631	49313
45631	49851
49313	49851
30866	33609
30866	33610
30866	39451
30866	39847
30866	39855
30866	40490
30866	41181
30866	41182
30866	41862
33609	33610
33609	39451
33609	39847
33609	39855
33609	40490
33609	41181
33609	41182
33609	41862
33610	39451
33610	39847
33610	39855
33610	40490
33610	41181
33610	41182
33610	41862
39451	39847
39451	39855
39451	40490
39451	41181
39451	41182
39451	41862
39847	39855
39847	40490
39847	41181
39847	41182
39847	41862
39855	40490
39855	41181
39855	41182
39855	41862
40490	41181
40490	41182
40490	41862
41181	41182
41181	41862
41182	41862
30872	31665
30872	36361
31665	36361
30872	40468
36941	45643
36941	45860
36941	46955
36941	49330
36941	49525
45643	45860
45643	46955
45643	49330
45643	49525
45860	46955
45860	49330
45860	49525
46955	49330
46955	49525
49330	49525
30872	36006
30872	34145
30872	37281
30872	41458
34145	37281
34145	41458
37281	41458
30872	31362
30872	36006
30872	38939
31362	36006
31362	38939
36006	38939
30872	31962
30872	45865
31962	45865
30872	38565
35839	42365
30878	31744
30878	35591
30878	36327
30878	36403
30878	36532
30878	36725
30878	42444
30878	42889
31744	35591
31744	36327
31744	36403
31744	36532
31744	36725
31744	42444
31744	42889
35591	36327
35591	36403
35591	36532
35591	36725
35591	42444
35591	42889
36327	36403
36327	36532
36327	36725
36327	42444
36327	42889
36403	36532
36403	36725
36403	42444
36403	42889
36532	36725
36532	42444
36532	42889
36725	42444
36725	42889
42444	42889
30882	38061
30882	38600
38061	38600
30882	36403
30882	42067
36403	42067
30882	34782
30882	35084
30882	35168
34782	35084
34782	35168
35084	35168
30882	34769
30882	36926
30882	38049
30882	45894
30882	51816
34769	36926
34769	38049
34769	45894
34769	51816
36926	38049
36926	45894
36926	51816
38049	45894
38049	51816
45894	51816
30882	35435
30882	41027
30882	42102
35435	41027
35435	42102
41027	42102
30882	35274
30882	38525
30882	39056
30882	41896
35274	38525
35274	39056
35274	41896
38525	39056
38525	41896
39056	41896
30882	31073
30882	32186
30882	36887
31073	32186
31073	36887
32186	36887
30882	38583
30882	31816
30882	32077
31816	32077
30882	31328
30882	37677
30882	37815
30882	40995
31328	37677
31328	37815
31328	40995
37677	37815
37677	40995
37815	40995
30882	32064
30882	34145
32064	34145
30882	31365
30882	31997
30882	32770
30882	32771
30882	38392
30882	38723
31365	31997
31365	32770
31365	32771
31365	38392
31365	38723
31997	32770
31997	32771
31997	38392
31997	38723
32770	32771
32770	38392
32770	38723
32771	38392
32771	38723
38392	38723
30882	31602
30882	35919
30882	37465
30882	39103
30882	39632
30882	40322
31602	35919
31602	37465
31602	39103
31602	39632
31602	40322
35919	37465
35919	39103
35919	39632
35919	40322
37465	39103
37465	39632
37465	40322
39103	39632
39103	40322
39632	40322
30882	36006
30882	31665
30882	36094
30882	36327
30882	42115
30882	42365
36094	36327
36094	42115
36094	42365
36327	42115
36327	42365
42115	42365
30882	34995
30882	36532
30882	37811
30882	38742
34995	36532
34995	37811
34995	38742
36532	37811
36532	38742
37811	38742
30882	31897
30882	35375
30882	37541
30882	38507
30882	41962
31897	35375
31897	37541
31897	38507
31897	41962
35375	37541
35375	38507
35375	41962
37541	38507
37541	41962
38507	41962
30882	31615
30882	34495
30882	35093
30882	39568
30882	41107
31615	34495
31615	35093
31615	39568
31615	41107
34495	35093
34495	39568
34495	41107
35093	39568
35093	41107
39568	41107
30882	31130
30882	31567
30882	33803
30882	36814
30882	39174
30882	40315
30882	41602
30882	42433
31130	31567
31130	33803
31130	36814
31130	39174
31130	40315
31130	41602
31130	42433
31567	33803
31567	36814
31567	39174
31567	40315
31567	41602
31567	42433
33803	36814
33803	39174
33803	40315
33803	41602
33803	42433
36814	39174
36814	40315
36814	41602
36814	42433
39174	40315
39174	41602
39174	42433
40315	41602
40315	42433
41602	42433
30882	31878
30882	37815
30882	38525
30882	40359
31878	37815
31878	38525
31878	40359
37815	38525
37815	40359
38525	40359
30882	39103
30882	40602
39103	40602
30882	31774
30882	32064
30882	40481
30882	40598
30882	42692
31774	32064
31774	40481
31774	40598
31774	42692
32064	40481
32064	40598
32064	42692
40481	40598
40481	42692
40598	42692
30882	33420
30882	35590
30882	36403
33420	35590
33420	36403
35590	36403
30882	32336
30882	40270
30882	40679
30882	42861
30882	42929
32336	40270
32336	40679
32336	42861
32336	42929
40270	40679
40270	42861
40270	42929
40679	42861
40679	42929
42861	42929
30882	35790
30882	37643
30882	41542
35790	37643
35790	41542
37643	41542
30882	36403
30882	40097
30882	40359
30882	40360
36403	40097
36403	40359
36403	40360
40097	40359
40097	40360
40359	40360
30882	30981
30882	42625
30981	42625
30882	33212
30882	33475
30882	33577
30882	36403
30882	38270
30882	39103
30882	40498
30882	42122
30882	42779
33212	33475
33212	33577
33212	36403
33212	38270
33212	39103
33212	40498
33212	42122
33212	42779
33475	33577
33475	36403
33475	38270
33475	39103
33475	40498
33475	42122
33475	42779
33577	36403
33577	38270
33577	39103
33577	40498
33577	42122
33577	42779
36403	38270
36403	39103
36403	40498
36403	42122
36403	42779
38270	39103
38270	40498
38270	42122
38270	42779
39103	40498
39103	42122
39103	42779
40498	42122
40498	42779
42122	42779
30882	31581
30882	33596
30882	35688
30882	37466
31581	33596
31581	35688
31581	37466
33596	35688
33596	37466
35688	37466
30882	34045
30882	31086
30882	31581
30882	41531
30882	41665
31086	31581
31086	41531
31086	41665
31581	41531
31581	41665
41531	41665
30882	40941
30882	41879
30882	42045
40941	41879
40941	42045
41879	42045
30882	31889
30882	32033
30882	40359
31889	32033
31889	40359
32033	40359
30882	38396
30882	31330
30882	32967
30882	32989
30882	34819
30882	34944
30882	36972
30882	38673
30882	39403
30882	40197
30882	40550
30882	42045
30882	42299
31330	32967
31330	32989
31330	34819
31330	34944
31330	36972
31330	38673
31330	39403
31330	40197
31330	40550
31330	42045
31330	42299
32967	32989
32967	34819
32967	34944
32967	36972
32967	38673
32967	39403
32967	40197
32967	40550
32967	42045
32967	42299
32989	34819
32989	34944
32989	36972
32989	38673
32989	39403
32989	40197
32989	40550
32989	42045
32989	42299
34819	34944
34819	36972
34819	38673
34819	39403
34819	40197
34819	40550
34819	42045
34819	42299
34944	36972
34944	38673
34944	39403
34944	40197
34944	40550
34944	42045
34944	42299
36972	38673
36972	39403
36972	40197
36972	40550
36972	42045
36972	42299
38673	39403
38673	40197
38673	40550
38673	42045
38673	42299
39403	40197
39403	40550
39403	42045
39403	42299
40197	40550
40197	42045
40197	42299
40550	42045
40550	42299
42045	42299
30882	34228
30882	33285
30882	33732
30882	36972
30882	37212
30882	38626
30882	42596
33285	33732
33285	36972
33285	37212
33285	38626
33285	42596
33732	36972
33732	37212
33732	38626
33732	42596
36972	37212
36972	38626
36972	42596
37212	38626
37212	42596
38626	42596
30882	32042
30882	34134
32042	34134
30882	30999
30882	31365
30882	31772
30882	31962
30882	32151
30882	34519
30882	38013
30882	42045
30999	31365
30999	31772
30999	31962
30999	32151
30999	34519
30999	38013
30999	42045
31365	31772
31365	31962
31365	32151
31365	34519
31365	38013
31365	42045
31772	31962
31772	32151
31772	34519
31772	38013
31772	42045
31962	32151
31962	34519
31962	38013
31962	42045
32151	34519
32151	38013
32151	42045
34519	38013
34519	42045
38013	42045
30882	30999
30882	31518
30882	34134
30882	40584
30999	31518
30999	34134
30999	40584
31518	34134
31518	40584
34134	40584
30882	34059
30882	34145
30882	34983
30882	36814
30882	37818
30882	40210
30882	41584
34059	34145
34059	34983
34059	36814
34059	37818
34059	40210
34059	41584
34145	34983
34145	36814
34145	37818
34145	40210
34145	41584
34983	36814
34983	37818
34983	40210
34983	41584
36814	37818
36814	40210
36814	41584
37818	40210
37818	41584
40210	41584
30882	40359
30882	40776
40359	40776
30882	31365
30882	39192
30882	41616
31365	39192
31365	41616
39192	41616
30882	32559
30882	34519
30882	40359
32559	34519
32559	40359
34519	40359
30882	36532
30882	32089
30882	32989
30882	33746
30882	35542
30882	39483
30882	40156
30882	40235
30882	41437
30882	42357
30882	42529
32089	32989
32089	33746
32089	35542
32089	39483
32089	40156
32089	40235
32089	41437
32089	42357
32089	42529
32989	33746
32989	35542
32989	39483
32989	40156
32989	40235
32989	41437
32989	42357
32989	42529
33746	35542
33746	39483
33746	40156
33746	40235
33746	41437
33746	42357
33746	42529
35542	39483
35542	40156
35542	40235
35542	41437
35542	42357
35542	42529
39483	40156
39483	40235
39483	41437
39483	42357
39483	42529
40156	40235
40156	41437
40156	42357
40156	42529
40235	41437
40235	42357
40235	42529
41437	42357
41437	42529
42357	42529
30882	31997
30882	32218
30882	32885
30882	40359
30882	42041
31997	32218
31997	32885
31997	40359
31997	42041
32218	32885
32218	40359
32218	42041
32885	40359
32885	42041
40359	42041
30882	36003
30882	39893
36003	39893
30882	36252
30882	40210
36252	40210
30882	34045
30882	38565
34045	38565
30882	33923
30882	34310
30882	35450
30882	36916
30882	37075
30882	37807
30882	38698
30882	38787
30882	42483
30882	42692
33923	34310
33923	35450
33923	36916
33923	37075
33923	37807
33923	38698
33923	38787
33923	42483
33923	42692
34310	35450
34310	36916
34310	37075
34310	37807
34310	38698
34310	38787
34310	42483
34310	42692
35450	36916
35450	37075
35450	37807
35450	38698
35450	38787
35450	42483
35450	42692
36916	37075
36916	37807
36916	38698
36916	38787
36916	42483
36916	42692
37075	37807
37075	38698
37075	38787
37075	42483
37075	42692
37807	38698
37807	38787
37807	42483
37807	42692
38698	38787
38698	42483
38698	42692
38787	42483
38787	42692
42483	42692
30882	33393
30882	36876
30882	37775
30882	39207
30882	41940
33393	36876
33393	37775
33393	39207
33393	41940
36876	37775
36876	39207
36876	41940
37775	39207
37775	41940
39207	41940
30882	41353
30882	33391
30882	40359
33391	40359
30882	31472
30882	31686
30882	33118
30882	34059
30882	37623
30882	38396
30882	38505
30882	39172
30882	42296
31472	31686
31472	33118
31472	34059
31472	37623
31472	38396
31472	38505
31472	39172
31472	42296
31686	33118
31686	34059
31686	37623
31686	38396
31686	38505
31686	39172
31686	42296
33118	34059
33118	37623
33118	38396
33118	38505
33118	39172
33118	42296
34059	37623
34059	38396
34059	38505
34059	39172
34059	42296
37623	38396
37623	38505
37623	39172
37623	42296
38396	38505
38396	39172
38396	42296
38505	39172
38505	42296
39172	42296
30882	33331
30882	34145
30882	41343
33331	34145
33331	41343
34145	41343
30882	31328
30882	33910
30882	34819
30882	35092
30882	36725
30882	37625
30882	39448
31328	33910
31328	34819
31328	35092
31328	36725
31328	37625
31328	39448
33910	34819
33910	35092
33910	36725
33910	37625
33910	39448
34819	35092
34819	36725
34819	37625
34819	39448
35092	36725
35092	37625
35092	39448
36725	37625
36725	39448
37625	39448
30882	37340
30882	38584
37340	38584
30882	42621
30882	32771
30882	32858
30882	34145
30882	38342
30882	40007
32771	32858
32771	34145
32771	38342
32771	40007
32858	34145
32858	38342
32858	40007
34145	38342
34145	40007
38342	40007
30882	32003
30882	33402
30882	34354
30882	34852
32003	33402
32003	34354
32003	34852
33402	34354
33402	34852
34354	34852
30882	30999
30882	35030
30882	35839
30882	41935
30999	35030
30999	35839
30999	41935
35030	35839
35030	41935
35839	41935
30882	34012
30882	34134
30882	36403
30882	39632
30882	40245
36403	39632
36403	40245
39632	40245
30887	36403
30887	36403
30887	35313
30887	36398
30887	36403
30887	39375
30887	39483
36398	36403
36398	39375
36398	39483
36403	39375
36403	39483
39375	39483
30889	35770
30889	36421
30889	37390
35770	36421
35770	37390
36421	37390
30890	31742
30890	32452
30890	34017
30890	34150
30890	36633
30890	36672
30890	36920
30890	37998
30890	38263
30890	38499
30890	39079
30890	39201
30890	39202
30890	39210
30890	40235
30890	42215
30890	42249
31742	32452
31742	34017
31742	34150
31742	36633
31742	36672
31742	36920
31742	37998
31742	38263
31742	38499
31742	39079
31742	39201
31742	39202
31742	39210
31742	40235
31742	42215
31742	42249
32452	34017
32452	34150
32452	36633
32452	36672
32452	36920
32452	37998
32452	38263
32452	38499
32452	39079
32452	39201
32452	39202
32452	39210
32452	40235
32452	42215
32452	42249
34017	34150
34017	36633
34017	36672
34017	36920
34017	37998
34017	38263
34017	38499
34017	39079
34017	39201
34017	39202
34017	39210
34017	40235
34017	42215
34017	42249
34150	36633
34150	36672
34150	36920
34150	37998
34150	38263
34150	38499
34150	39079
34150	39201
34150	39202
34150	39210
34150	40235
34150	42215
34150	42249
36633	36672
36633	36920
36633	37998
36633	38263
36633	38499
36633	39079
36633	39201
36633	39202
36633	39210
36633	40235
36633	42215
36633	42249
36672	36920
36672	37998
36672	38263
36672	38499
36672	39079
36672	39201
36672	39202
36672	39210
36672	40235
36672	42215
36672	42249
36920	37998
36920	38263
36920	38499
36920	39079
36920	39201
36920	39202
36920	39210
36920	40235
36920	42215
36920	42249
37998	38263
37998	38499
37998	39079
37998	39201
37998	39202
37998	39210
37998	40235
37998	42215
37998	42249
38263	38499
38263	39079
38263	39201
38263	39202
38263	39210
38263	40235
38263	42215
38263	42249
38499	39079
38499	39201
38499	39202
38499	39210
38499	40235
38499	42215
38499	42249
39079	39201
39079	39202
39079	39210
39079	40235
39079	42215
39079	42249
39201	39202
39201	39210
39201	40235
39201	42215
39201	42249
39202	39210
39202	40235
39202	42215
39202	42249
39210	40235
39210	42215
39210	42249
40235	42215
40235	42249
42215	42249
30892	43783
30892	51913
43783	51913
34123	34379
34123	34554
34123	34691
34123	40359
34379	34554
34379	34691
34379	40359
34554	34691
34554	40359
34691	40359
30900	40424
30900	41599
30900	41947
30900	43312
30900	46640
30900	49510
40424	41599
40424	41947
40424	43312
40424	46640
40424	49510
41599	41947
41599	43312
41599	46640
41599	49510
41947	43312
41947	46640
41947	49510
43312	46640
43312	49510
46640	49510
30901	34408
30901	37853
34408	37853
30901	32520
30901	36403
30901	40359
30901	42407
32520	36403
32520	40359
32520	42407
36403	40359
36403	42407
40359	42407
30999	31130
30999	31772
30999	35387
31130	31772
31130	35387
31772	35387
34694	34948
34694	40798
34694	44619
34948	40798
34948	44619
40798	44619
31880	50965
30906	32414
42022	42937
34837	40644
34837	47755
34837	49464
40644	47755
40644	49464
47755	49464
42314	42937
42314	43393
42314	45344
42314	45957
42937	43393
42937	45344
42937	45957
43393	45344
43393	45957
45344	45957
30999	37245
30999	41225
37245	41225
30906	34682
30906	36207
30906	39814
30906	40424
30906	41599
30906	47792
30906	48664
30906	51927
34682	36207
34682	39814
34682	40424
34682	41599
34682	47792
34682	48664
34682	51927
36207	39814
36207	40424
36207	41599
36207	47792
36207	48664
36207	51927
39814	40424
39814	41599
39814	47792
39814	48664
39814	51927
40424	41599
40424	47792
40424	48664
40424	51927
41599	47792
41599	48664
41599	51927
47792	48664
47792	51927
48664	51927
31508	38368
31508	41271
38368	41271
32508	34023
32508	35239
32508	43046
32508	43373
32508	45233
32508	45947
32508	47419
32508	47962
34023	35239
34023	43046
34023	43373
34023	45233
34023	45947
34023	47419
34023	47962
35239	43046
35239	43373
35239	45233
35239	45947
35239	47419
35239	47962
43046	43373
43046	45233
43046	45947
43046	47419
43046	47962
43373	45233
43373	45947
43373	47419
43373	47962
45233	45947
45233	47419
45233	47962
45947	47419
45947	47962
47419	47962
32030	34669
32030	34837
32030	50794
34669	34837
34669	50794
34837	50794
34631	34669
34948	42937
34948	47657
42937	47657
30906	45024
33912	34955
33912	44145
34955	44145
33778	43816
33778	44825
33778	47159
33778	47527
33778	47560
33778	50589
43816	44825
43816	47159
43816	47527
43816	47560
43816	50589
44825	47159
44825	47527
44825	47560
44825	50589
47159	47527
47159	47560
47159	50589
47527	47560
47527	50589
47560	50589
35174	37296
35174	38782
37296	38782
42022	43793
42022	45747
42022	47568
42022	51712
43793	45747
43793	47568
43793	51712
45747	47568
45747	51712
47568	51712
32477	32956
32477	36612
32477	41599
32477	42937
32477	45079
32477	47363
32477	48629
32477	49535
32477	50413
32956	36612
32956	41599
32956	42937
32956	45079
32956	47363
32956	48629
32956	49535
32956	50413
36612	41599
36612	42937
36612	45079
36612	47363
36612	48629
36612	49535
36612	50413
41599	42937
41599	45079
41599	47363
41599	48629
41599	49535
41599	50413
42937	45079
42937	47363
42937	48629
42937	49535
42937	50413
45079	47363
45079	48629
45079	49535
45079	50413
47363	48629
47363	49535
47363	50413
48629	49535
48629	50413
49535	50413
34200	37800
34200	38637
34200	41106
34200	41495
34200	44619
34200	45024
34200	45077
34200	46598
34200	49418
37800	38637
37800	41106
37800	41495
37800	44619
37800	45024
37800	45077
37800	46598
37800	49418
38637	41106
38637	41495
38637	44619
38637	45024
38637	45077
38637	46598
38637	49418
41106	41495
41106	44619
41106	45024
41106	45077
41106	46598
41106	49418
41495	44619
41495	45024
41495	45077
41495	46598
41495	49418
44619	45024
44619	45077
44619	46598
44619	49418
45024	45077
45024	46598
45024	49418
45077	46598
45077	49418
46598	49418
34682	34694
34682	34954
34682	39608
34682	41271
34694	34954
34694	39608
34694	41271
34954	39608
34954	41271
39608	41271
31982	34669
31982	34694
31982	35387
31982	37138
31982	40464
31982	45344
31982	48373
34669	34694
34669	35387
34669	37138
34669	40464
34669	45344
34669	48373
34694	35387
34694	37138
34694	40464
34694	45344
34694	48373
35387	37138
35387	40464
35387	45344
35387	48373
37138	40464
37138	45344
37138	48373
40464	45344
40464	48373
45344	48373
30906	32192
30906	34837
30906	35435
30906	40529
32192	34837
32192	35435
32192	40529
34837	35435
34837	40529
35435	40529
32192	34694
32192	34954
32192	36809
32192	37422
32192	42149
32192	44619
32192	45024
32192	45077
32192	46855
32192	48230
32192	49044
34694	34954
34694	36809
34694	37422
34694	42149
34694	44619
34694	45024
34694	45077
34694	46855
34694	48230
34694	49044
34954	36809
34954	37422
34954	42149
34954	44619
34954	45024
34954	45077
34954	46855
34954	48230
34954	49044
36809	37422
36809	42149
36809	44619
36809	45024
36809	45077
36809	46855
36809	48230
36809	49044
37422	42149
37422	44619
37422	45024
37422	45077
37422	46855
37422	48230
37422	49044
42149	44619
42149	45024
42149	45077
42149	46855
42149	48230
42149	49044
44619	45024
44619	45077
44619	46855
44619	48230
44619	49044
45024	45077
45024	46855
45024	48230
45024	49044
45077	46855
45077	48230
45077	49044
46855	48230
46855	49044
48230	49044
45970	51566
34694	35848
34694	40798
34694	41495
34694	45077
34694	51478
35848	40798
35848	41495
35848	45077
35848	51478
40798	41495
40798	45077
40798	51478
41495	45077
41495	51478
45077	51478
38497	43641
38497	44230
38497	44289
38497	45065
38497	45344
38497	45591
38497	45682
43641	44230
43641	44289
43641	45065
43641	45344
43641	45591
43641	45682
44230	44289
44230	45065
44230	45344
44230	45591
44230	45682
44289	45065
44289	45344
44289	45591
44289	45682
45065	45344
45065	45591
45065	45682
45344	45591
45344	45682
45591	45682
30910	42433
30910	31581
30910	42433
31581	42433
30910	39058
30910	31085
30910	31562
30910	32249
30910	37090
30910	41926
30910	43059
31085	31562
31085	32249
31085	37090
31085	41926
31085	43059
31562	32249
31562	37090
31562	41926
31562	43059
32249	37090
32249	41926
32249	43059
37090	41926
37090	43059
41926	43059
30910	31581
30910	38670
30910	39375
31581	38670
31581	39375
38670	39375
30910	30971
30910	31562
30910	36532
30910	38679
30910	38682
30910	41296
30910	42433
30971	31562
30971	36532
30971	38679
30971	38682
30971	41296
30971	42433
31562	36532
31562	38679
31562	38682
31562	41296
31562	42433
36532	38679
36532	38682
36532	41296
36532	42433
38679	38682
38679	41296
38679	42433
38682	41296
38682	42433
41296	42433
30910	31581
30910	34027
30910	42362
30910	42433
31581	34027
31581	42362
31581	42433
34027	42362
34027	42433
42362	42433
30910	39234
30910	40786
30910	42433
39234	40786
39234	42433
40786	42433
30910	31562
30910	33322
30910	37652
30910	37796
30910	41427
30910	42433
31562	33322
31562	37652
31562	37796
31562	41427
31562	42433
33322	37652
33322	37796
33322	41427
33322	42433
37652	37796
37652	41427
37652	42433
37796	41427
37796	42433
41427	42433
30910	34983
30910	42074
34983	42074
