"X1"	"X2"
36398	41271
36398	41606
38088	41271
38088	41606
41271	41606
31407	31516
31407	33407
31407	39310
31516	33407
31516	39310
33407	39310
33364	38664
33364	49245
38664	49245
31424	33254
31424	36710
31424	39360
31424	39362
31424	41132
31424	41623
31424	42438
33254	36710
33254	39360
33254	39362
33254	41132
33254	41623
33254	42438
36710	39360
36710	39362
36710	41132
36710	41623
36710	42438
39360	39362
39360	41132
39360	41623
39360	42438
39362	41132
39362	41623
39362	42438
41132	41623
41132	42438
41623	42438
32192	40636
32192	42362
40636	42362
31436	39532
31463	32104
31463	36003
31463	39124
31463	39940
31463	41531
31463	41976
31463	42638
31463	47767
31463	50116
32104	36003
32104	39124
32104	39940
32104	41531
32104	41976
32104	42638
32104	47767
32104	50116
36003	39124
36003	39940
36003	41531
36003	41976
36003	42638
36003	47767
36003	50116
39124	39940
39124	41531
39124	41976
39124	42638
39124	47767
39124	50116
39940	41531
39940	41976
39940	42638
39940	47767
39940	50116
41531	41976
41531	42638
41531	47767
41531	50116
41976	42638
41976	47767
41976	50116
42638	47767
42638	50116
47767	50116
31463	46159
31463	47155
31463	48241
31463	48954
46159	47155
46159	48241
46159	48954
47155	48241
47155	48954
48241	48954
31463	31982
31463	45711
31463	50320
31982	45711
31982	50320
45711	50320
31522	32052
31522	34410
31522	36311
31522	41935
32052	34410
32052	36311
32052	41935
34410	36311
34410	41935
36311	41935
37364	38670
31573	35156
31573	36532
31573	37200
31573	40248
35156	36532
35156	37200
35156	40248
36532	37200
36532	40248
37200	40248
31581	41977
31607	34156
31607	36649
31607	36758
31607	36784
31607	37298
31607	40145
31607	41229
34156	36649
34156	36758
34156	36784
34156	37298
34156	40145
34156	41229
36649	36758
36649	36784
36649	37298
36649	40145
36649	41229
36758	36784
36758	37298
36758	40145
36758	41229
36784	37298
36784	40145
36784	41229
37298	40145
37298	41229
40145	41229
31617	33092
31617	33271
31617	34063
31617	35319
31617	41015
31617	42734
31617	51300
33092	33271
33092	34063
33092	35319
33092	41015
33092	42734
33092	51300
33271	34063
33271	35319
33271	41015
33271	42734
33271	51300
34063	35319
34063	41015
34063	42734
34063	51300
35319	41015
35319	42734
35319	51300
41015	42734
41015	51300
42734	51300
31665	36403
31665	37499
31665	40462
31665	42658
36403	37499
36403	40462
36403	42658
37499	40462
37499	42658
40462	42658
31665	36402
31665	37499
31665	40462
31665	42658
36402	37499
36402	40462
36402	42658
37499	40462
37499	42658
40462	42658
32062	35443
32062	36758
35443	36758
31716	34261
31716	38815
31716	41015
34261	38815
34261	41015
38815	41015
31744	32783
31744	33787
31744	36276
31744	36402
31744	40790
31744	46988
32783	33787
32783	36276
32783	36402
32783	40790
32783	46988
33787	36276
33787	36402
33787	40790
33787	46988
36276	36402
36276	40790
36276	46988
36402	40790
36402	46988
40790	46988
31772	35757
31772	36446
31772	38115
35757	36446
35757	38115
36446	38115
31800	34357
31800	41831
34357	41831
31800	33324
31800	37667
31800	41935
33324	37667
33324	41935
37667	41935
34120	34907
34120	36068
34120	38077
34120	38278
34120	38366
34120	39252
34120	39596
34120	41039
34120	41836
34120	41950
34120	42296
34120	46371
34907	36068
34907	38077
34907	38278
34907	38366
34907	39252
34907	39596
34907	41039
34907	41836
34907	41950
34907	42296
34907	46371
36068	38077
36068	38278
36068	38366
36068	39252
36068	39596
36068	41039
36068	41836
36068	41950
36068	42296
36068	46371
38077	38278
38077	38366
38077	39252
38077	39596
38077	41039
38077	41836
38077	41950
38077	42296
38077	46371
38278	38366
38278	39252
38278	39596
38278	41039
38278	41836
38278	41950
38278	42296
38278	46371
38366	39252
38366	39596
38366	41039
38366	41836
38366	41950
38366	42296
38366	46371
39252	39596
39252	41039
39252	41836
39252	41950
39252	42296
39252	46371
39596	41039
39596	41836
39596	41950
39596	42296
39596	46371
41039	41836
41039	41950
41039	42296
41039	46371
41836	41950
41836	42296
41836	46371
41950	42296
41950	46371
42296	46371
31951	40379
31984	36327
32027	45728
32027	41271
32027	42376
32027	43408
32027	45728
32027	46255
32027	50589
41271	42376
41271	43408
41271	45728
41271	46255
41271	50589
42376	43408
42376	45728
42376	46255
42376	50589
43408	45728
43408	46255
43408	50589
45728	46255
45728	50589
46255	50589
32042	36710
32051	34059
32051	36457
32051	40984
32051	41789
34059	36457
34059	40984
34059	41789
36457	40984
36457	41789
40984	41789
32105	37503
32105	38246
32105	41977
37503	38246
37503	41977
38246	41977
32115	33420
32115	35571
32115	41950
33420	35571
33420	41950
35571	41950
32151	33632
32151	35375
33632	35375
32192	36398
32192	41997
32192	42593
36398	41997
36398	42593
41997	42593
34536	39387
34536	42619
39387	42619
32369	34220
32369	34906
32369	35375
34220	34906
34220	35375
34906	35375
35974	37940
35974	38069
35974	38943
35974	39213
35974	40462
35974	41028
37940	38069
37940	38943
37940	39213
37940	40462
37940	41028
38069	38943
38069	39213
38069	40462
38069	41028
38943	39213
38943	40462
38943	41028
39213	40462
39213	41028
40462	41028
32395	35087
32395	41979
35087	41979
37735	38976
32603	33859
32775	33090
32775	39109
32775	42102
33090	39109
33090	42102
39109	42102
38876	39841
32988	39158
32988	42638
39158	42638
33014	36083
33092	34826
33092	35615
34826	35615
33139	37513
33139	40672
33139	41037
33139	42542
37513	40672
37513	41037
37513	42542
40672	41037
40672	42542
41037	42542
38023	38350
38023	40788
38350	40788
33142	36403
33142	40541
36403	40541
33234	34860
33234	36972
33234	39201
34860	36972
34860	39201
36972	39201
33324	34826
33324	40790
33324	42941
34826	40790
34826	42941
40790	42941
33364	39050
33382	41830
33396	41360
33429	33916
33429	36758
33429	38031
33429	39300
33429	39360
33429	40575
33916	36758
33916	38031
33916	39300
33916	39360
33916	40575
36758	38031
36758	39300
36758	39360
36758	40575
38031	39300
38031	39360
38031	40575
39300	39360
39300	40575
39360	40575
33429	39300
33429	41037
33429	42619
39300	41037
39300	42619
41037	42619
33507	33547
33507	39402
33507	41037
33547	39402
33547	41037
39402	41037
33577	38776
33646	34775
33787	34826
33787	35121
33787	35375
33787	35839
33787	36607
33787	44113
33787	47348
33787	47400
33787	48436
33787	48835
33787	49071
33787	50320
33787	51892
34826	35121
34826	35375
34826	35839
34826	36607
34826	44113
34826	47348
34826	47400
34826	48436
34826	48835
34826	49071
34826	50320
34826	51892
35121	35375
35121	35839
35121	36607
35121	44113
35121	47348
35121	47400
35121	48436
35121	48835
35121	49071
35121	50320
35121	51892
35375	35839
35375	36607
35375	44113
35375	47348
35375	47400
35375	48436
35375	48835
35375	49071
35375	50320
35375	51892
35839	36607
35839	44113
35839	47348
35839	47400
35839	48436
35839	48835
35839	49071
35839	50320
35839	51892
36607	44113
36607	47348
36607	47400
36607	48436
36607	48835
36607	49071
36607	50320
36607	51892
44113	47348
44113	47400
44113	48436
44113	48835
44113	49071
44113	50320
44113	51892
47348	47400
47348	48436
47348	48835
47348	49071
47348	50320
47348	51892
47400	48436
47400	48835
47400	49071
47400	50320
47400	51892
48436	48835
48436	49071
48436	50320
48436	51892
48835	49071
48835	50320
48835	51892
49071	50320
49071	51892
50320	51892
33888	36333
33888	43231
33888	45231
33888	45765
33888	49211
36333	43231
36333	45231
36333	45765
36333	49211
43231	45231
43231	45765
43231	49211
45231	45765
45231	49211
45765	49211
34019	35121
34019	38870
34019	38919
35121	38870
35121	38919
38870	38919
34794	36451
34794	38447
34794	39375
34794	41013
36451	38447
36451	39375
36451	41013
38447	39375
38447	41013
39375	41013
34125	36388
34125	37818
36388	37818
34311	38116
34461	46309
34461	51642
46309	51642
34494	38776
34749	36068
34749	37133
34749	46371
36068	37133
36068	46371
37133	46371
34764	40503
34982	37745
34982	38105
34982	41777
37745	38105
37745	41777
38105	41777
34926	40541
34944	36626
35087	41979
35112	42791
35121	35422
35121	35601
35422	35601
35766	37563
35375	36083
35834	40741
35839	36392
35839	41717
36392	41717
35839	35858
35839	39201
35839	39278
35839	45993
35858	39201
35858	39278
35858	45993
39201	39278
39201	45993
39278	45993
35973	36402
35973	36972
35973	38116
36402	36972
36402	38116
36972	38116
36029	41168
36029	42102
41168	42102
36083	36403
36083	38906
36083	36403
36083	42779
36403	42779
36083	36403
36083	40541
36083	36403
36349	38261
36592	37758
36626	37870
36856	38435
36906	38396
36906	42387
38396	42387
36966	41585
36972	40476
37170	37171
37240	37241
37240	50449
37241	50449
37507	50625
37507	51434
50625	51434
37667	41979
38023	38896
38023	40790
38106	41336
38106	42409
41336	42409
38325	39940
38325	40598
38325	43364
39940	40598
39940	43364
40598	43364
38414	39023
38414	41015
39023	41015
38919	39436
38919	42967
39436	42967
39476	43943
40367	40790
41225	44172
41271	43408
41271	46255
43408	46255
45517	46755
46052	51707
47711	50310
49779	51894
