"X1"	"X2"
36633	39210
36633	42215
37998	38263
37998	39079
37998	39202
37998	39210
37998	42215
38263	39079
38263	39202
38263	39210
38263	42215
39079	39202
39079	39210
39079	42215
39202	39210
39202	42215
39210	42215
35102	36337
35102	38776
35102	41458
36337	38776
36337	41458
38776	41458
33411	42279
33411	45638
42279	45638
30947	31329
30947	32052
30947	36649
31329	32052
31329	36649
32052	36649
30955	35306
30955	35919
30955	35928
30955	36494
30955	38396
30955	39002
30955	40462
35306	35919
35306	35928
35306	36494
35306	38396
35306	39002
35306	40462
35919	35928
35919	36494
35919	38396
35919	39002
35919	40462
35928	36494
35928	38396
35928	39002
35928	40462
36494	38396
36494	39002
36494	40462
38396	39002
38396	40462
39002	40462
30968	35751
30968	40786
30968	42688
35751	40786
35751	42688
40786	42688
30972	31857
30972	33593
30972	40359
31857	33593
31857	40359
33593	40359
30973	31962
30973	32151
30973	34241
30973	35889
30973	36207
30973	40352
30973	41586
30973	47370
30973	49028
30973	49128
30973	49658
30973	49895
30973	51242
31962	32151
31962	34241
31962	35889
31962	36207
31962	40352
31962	41586
31962	47370
31962	49028
31962	49128
31962	49658
31962	49895
31962	51242
32151	34241
32151	35889
32151	36207
32151	40352
32151	41586
32151	47370
32151	49028
32151	49128
32151	49658
32151	49895
32151	51242
34241	35889
34241	36207
34241	40352
34241	41586
34241	47370
34241	49028
34241	49128
34241	49658
34241	49895
34241	51242
35889	36207
35889	40352
35889	41586
35889	47370
35889	49028
35889	49128
35889	49658
35889	49895
35889	51242
36207	40352
36207	41586
36207	47370
36207	49028
36207	49128
36207	49658
36207	49895
36207	51242
40352	41586
40352	47370
40352	49028
40352	49128
40352	49658
40352	49895
40352	51242
41586	47370
41586	49028
41586	49128
41586	49658
41586	49895
41586	51242
47370	49028
47370	49128
47370	49658
47370	49895
47370	51242
49028	49128
49028	49658
49028	49895
49028	51242
49128	49658
49128	49895
49128	51242
49658	49895
49658	51242
49895	51242
30982	32897
30982	36501
30982	38652
32897	36501
32897	38652
36501	38652
32052	35334
32052	40612
35334	40612
31837	32890
31837	36758
31837	41956
32890	36758
32890	41956
36758	41956
30982	31837
30982	32783
30982	33646
30982	33795
30982	34031
30982	34409
30982	35635
30982	36906
30982	38600
30982	41805
30982	42792
31837	32783
31837	33646
31837	33795
31837	34031
31837	34409
31837	35635
31837	36906
31837	38600
31837	41805
31837	42792
32783	33646
32783	33795
32783	34031
32783	34409
32783	35635
32783	36906
32783	38600
32783	41805
32783	42792
33646	33795
33646	34031
33646	34409
33646	35635
33646	36906
33646	38600
33646	41805
33646	42792
33795	34031
33795	34409
33795	35635
33795	36906
33795	38600
33795	41805
33795	42792
34031	34409
34031	35635
34031	36906
34031	38600
34031	41805
34031	42792
34409	35635
34409	36906
34409	38600
34409	41805
34409	42792
35635	36906
35635	38600
35635	41805
35635	42792
36906	38600
36906	41805
36906	42792
38600	41805
38600	42792
41805	42792
31507	34944
31507	36403
31507	37958
31507	38742
31507	42813
34944	36403
34944	37958
34944	38742
34944	42813
36403	37958
36403	38742
36403	42813
37958	38742
37958	42813
38742	42813
31403	32412
31403	36173
31403	41451
32412	36173
32412	41451
36173	41451
30997	33893
30997	41041
30997	42221
33893	41041
33893	42221
41041	42221
30999	32151
30999	36710
30999	33380
30999	36972
30999	37984
33380	36972
33380	37984
36972	37984
43833	51908
30999	40529
30999	35375
30999	37296
30999	37811
30999	39174
35375	37296
35375	37811
35375	39174
37296	37811
37296	39174
37811	39174
30999	32151
30999	33866
30999	35207
30999	35281
30999	39103
32151	33866
32151	35207
32151	35281
32151	39103
33866	35207
33866	35281
33866	39103
35207	35281
35207	39103
35281	39103
30999	32192
30999	35839
32192	35839
30999	39300
30999	31265
30999	37811
31265	37811
30999	31610
30999	31922
30999	31986
30999	32504
30999	33223
30999	35902
30999	36654
30999	37667
30999	39596
30999	41028
30999	42296
31610	31922
31610	31986
31610	32504
31610	33223
31610	35902
31610	36654
31610	37667
31610	39596
31610	41028
31610	42296
31922	31986
31922	32504
31922	33223
31922	35902
31922	36654
31922	37667
31922	39596
31922	41028
31922	42296
31986	32504
31986	33223
31986	35902
31986	36654
31986	37667
31986	39596
31986	41028
31986	42296
32504	33223
32504	35902
32504	36654
32504	37667
32504	39596
32504	41028
32504	42296
33223	35902
33223	36654
33223	37667
33223	39596
33223	41028
33223	42296
35902	36654
35902	37667
35902	39596
35902	41028
35902	42296
36654	37667
36654	39596
36654	41028
36654	42296
37667	39596
37667	41028
37667	42296
39596	41028
39596	42296
41028	42296
36403	36972
36403	40488
36972	40488
30999	36972
30999	31087
30999	34826
30999	36392
30999	37212
30999	41883
30999	42590
31087	34826
31087	36392
31087	37212
31087	41883
31087	42590
34826	36392
34826	37212
34826	41883
34826	42590
36392	37212
36392	41883
36392	42590
37212	41883
37212	42590
41883	42590
30999	34944
30999	37293
30999	39682
30999	39814
30999	40612
34944	37293
34944	39682
34944	39814
34944	40612
37293	39682
37293	39814
37293	40612
39682	39814
39682	40612
39814	40612
31516	35188
31516	40462
35188	40462
45256	49700
37981	37998
37981	41863
37998	41863
38853	39201
38853	40340
39201	40340
31034	39109
31037	32553
31037	33382
31037	36392
31037	39833
31037	41476
31037	41931
32553	33382
32553	36392
32553	39833
32553	41476
32553	41931
33382	36392
33382	39833
33382	41476
33382	41931
36392	39833
36392	41476
36392	41931
39833	41476
39833	41931
41476	41931
31040	38957
31050	36120
31061	31328
31061	31518
31061	32414
31061	39666
31328	31518
31328	32414
31328	39666
31518	32414
31518	39666
32414	39666
31061	36403
31061	42515
36403	42515
31061	31518
31061	33219
31518	33219
31076	32675
31076	35987
32675	35987
31084	31530
31084	32262
31084	32623
31084	33530
31084	33746
31084	34111
31084	35375
31084	36678
31084	37814
31084	38761
31084	40610
31084	41355
31530	32262
31530	32623
31530	33530
31530	33746
31530	34111
31530	35375
31530	36678
31530	37814
31530	38761
31530	40610
31530	41355
32262	32623
32262	33530
32262	33746
32262	34111
32262	35375
32262	36678
32262	37814
32262	38761
32262	40610
32262	41355
32623	33530
32623	33746
32623	34111
32623	35375
32623	36678
32623	37814
32623	38761
32623	40610
32623	41355
33530	33746
33530	34111
33530	35375
33530	36678
33530	37814
33530	38761
33530	40610
33530	41355
33746	34111
33746	35375
33746	36678
33746	37814
33746	38761
33746	40610
33746	41355
34111	35375
34111	36678
34111	37814
34111	38761
34111	40610
34111	41355
35375	36678
35375	37814
35375	38761
35375	40610
35375	41355
36678	37814
36678	38761
36678	40610
36678	41355
37814	38761
37814	40610
37814	41355
38761	40610
38761	41355
40610	41355
33380	34219
33380	35511
33380	37237
33380	40152
33380	40846
33380	42880
34219	35511
34219	37237
34219	40152
34219	40846
34219	42880
35511	37237
35511	40152
35511	40846
35511	42880
37237	40152
37237	40846
37237	42880
40152	40846
40152	42880
40846	42880
31087	31416
31087	33935
31087	36371
31087	36392
31087	37811
31087	38023
31087	38900
31087	39814
31087	40790
31087	41353
31087	42387
31416	33935
31416	36371
31416	36392
31416	37811
31416	38023
31416	38900
31416	39814
31416	40790
31416	41353
31416	42387
33935	36371
33935	36392
33935	37811
33935	38023
33935	38900
33935	39814
33935	40790
33935	41353
33935	42387
36371	36392
36371	37811
36371	38023
36371	38900
36371	39814
36371	40790
36371	41353
36371	42387
36392	37811
36392	38023
36392	38900
36392	39814
36392	40790
36392	41353
36392	42387
37811	38023
37811	38900
37811	39814
37811	40790
37811	41353
37811	42387
38023	38900
38023	39814
38023	40790
38023	41353
38023	42387
38900	39814
38900	40790
38900	41353
38900	42387
39814	40790
39814	41353
39814	42387
40790	41353
40790	42387
41353	42387
31087	33196
31087	39973
31087	41013
33196	39973
33196	41013
39973	41013
35974	38101
35974	39103
38101	39103
31091	31980
31091	34026
31091	35673
31091	36735
31091	38099
31091	40790
31980	34026
31980	35673
31980	36735
31980	38099
31980	40790
34026	35673
34026	36735
34026	38099
34026	40790
35673	36735
35673	38099
35673	40790
36735	38099
36735	40790
38099	40790
31093	32819
31093	36006
31093	40498
31093	42515
32819	36006
32819	40498
32819	42515
36006	40498
36006	42515
40498	42515
31107	35435
31107	38034
31107	39814
35435	38034
35435	39814
38034	39814
35168	37775
35168	39814
35168	46839
35168	47284
37775	39814
37775	46839
37775	47284
39814	46839
39814	47284
46839	47284
33420	38645
33420	38972
38645	38972
38396	40488
38396	41037
40488	41037
31407	38396
31407	39002
31407	42102
31407	42878
38396	39002
38396	42102
38396	42878
39002	42102
39002	42878
42102	42878
31116	32151
31116	33632
31116	36972
32151	33632
32151	36972
33632	36972
35513	37507
35513	38414
35513	40825
37507	38414
37507	40825
38414	40825
34174	36996
34174	40864
36996	40864
31120	32052
31120	37296
31120	40488
32052	37296
32052	40488
37296	40488
31120	32192
31120	35334
31120	36777
31120	38093
31120	39460
31120	41275
31120	42420
32192	35334
32192	36777
32192	38093
32192	39460
32192	41275
32192	42420
35334	36777
35334	38093
35334	39460
35334	41275
35334	42420
36777	38093
36777	39460
36777	41275
36777	42420
38093	39460
38093	41275
38093	42420
39460	41275
39460	42420
41275	42420
31120	33930
31120	34027
31120	35747
31120	36654
31120	36972
31120	40665
31120	41585
31120	42433
31120	42688
33930	34027
33930	35747
33930	36654
33930	36972
33930	40665
33930	41585
33930	42433
33930	42688
34027	35747
34027	36654
34027	36972
34027	40665
34027	41585
34027	42433
34027	42688
35747	36654
35747	36972
35747	40665
35747	41585
35747	42433
35747	42688
36654	36972
36654	40665
36654	41585
36654	42433
36654	42688
36972	40665
36972	41585
36972	42433
36972	42688
40665	41585
40665	42433
40665	42688
41585	42433
41585	42688
42433	42688
31120	34946
31120	38141
34946	38141
31124	35392
31648	32962
31648	34059
31648	34628
32962	34059
32962	34628
34059	34628
35161	38881
35161	39220
38881	39220
31128	33977
31128	34361
33977	34361
31130	31914
31130	33698
31914	33698
32151	34145
32151	34707
32151	36249
34145	34707
34145	36249
34707	36249
32151	41028
32151	42102
41028	42102
31171	31998
31171	34228
31171	38776
31998	34228
31998	38776
34228	38776
31178	37963
31178	39814
31178	42343
37963	39814
37963	42343
39814	42343
31178	31837
31178	34093
31178	41069
31178	41670
31837	34093
31837	41069
31837	41670
34093	41069
34093	41670
41069	41670
31195	32783
31195	34093
31195	37439
32783	34093
32783	37439
34093	37439
31195	31328
31195	36607
31328	36607
36403	36500
31217	36403
31217	36975
31217	41367
36403	36975
36403	41367
36975	41367
31598	32759
31598	35980
32759	35980
31230	33556
31230	38447
31230	42358
33556	38447
33556	42358
38447	42358
31292	31581
31292	31857
31292	35688
31292	35737
31292	36173
31292	37466
31292	38976
31581	31857
31581	35688
31581	35737
31581	36173
31581	37466
31581	38976
31857	35688
31857	35737
31857	36173
31857	37466
31857	38976
35688	35737
35688	36173
35688	37466
35688	38976
35737	36173
35737	37466
35737	38976
36173	37466
36173	38976
37466	38976
31264	35673
31264	38961
31264	39375
31264	40462
35673	38961
35673	39375
35673	40462
38961	39375
38961	40462
39375	40462
31265	33809
31265	34944
31265	35030
31265	35364
31265	35862
31265	36633
31265	37636
31265	39022
31265	39174
31265	40636
31265	42362
31265	42676
33809	34944
33809	35030
33809	35364
33809	35862
33809	36633
33809	37636
33809	39022
33809	39174
33809	40636
33809	42362
33809	42676
34944	35030
34944	35364
34944	35862
34944	36633
34944	37636
34944	39022
34944	39174
34944	40636
34944	42362
34944	42676
35030	35364
35030	35862
35030	36633
35030	37636
35030	39022
35030	39174
35030	40636
35030	42362
35030	42676
35364	35862
35364	36633
35364	37636
35364	39022
35364	39174
35364	40636
35364	42362
35364	42676
35862	36633
35862	37636
35862	39022
35862	39174
35862	40636
35862	42362
35862	42676
36633	37636
36633	39022
36633	39174
36633	40636
36633	42362
36633	42676
37636	39022
37636	39174
37636	40636
37636	42362
37636	42676
39022	39174
39022	40636
39022	42362
39022	42676
39174	40636
39174	42362
39174	42676
40636	42362
40636	42676
42362	42676
31265	31413
31265	37775
31265	38396
31265	47542
31265	48645
31265	49700
31265	49996
31413	37775
31413	38396
31413	47542
31413	48645
31413	49700
31413	49996
37775	38396
37775	47542
37775	48645
37775	49700
37775	49996
38396	47542
38396	48645
38396	49700
38396	49996
47542	48645
47542	49700
47542	49996
48645	49700
48645	49996
49700	49996
31265	31788
31265	35634
31265	35673
31265	37963
31265	42471
31265	42715
31265	46488
31788	35634
31788	35673
31788	37963
31788	42471
31788	42715
31788	46488
35634	35673
35634	37963
35634	42471
35634	42715
35634	46488
35673	37963
35673	42471
35673	42715
35673	46488
37963	42471
37963	42715
37963	46488
42471	42715
42471	46488
42715	46488
31265	31954
31265	38601
31265	40145
31954	38601
31954	40145
38601	40145
31265	33646
31265	37046
31265	41119
33646	37046
33646	41119
37046	41119
31266	32192
31266	33364
31266	40107
32192	33364
32192	40107
33364	40107
32042	41935
34852	37507
34852	38067
37507	38067
31270	32021
31270	34156
31270	37652
31270	38395
31270	38498
31270	40107
31270	41776
31270	41833
32021	34156
32021	37652
32021	38395
32021	38498
32021	40107
32021	41776
32021	41833
34156	37652
34156	38395
34156	38498
34156	40107
34156	41776
34156	41833
37652	38395
37652	38498
37652	40107
37652	41776
37652	41833
38395	38498
38395	40107
38395	41776
38395	41833
38498	40107
38498	41776
38498	41833
40107	41776
40107	41833
41776	41833
31401	43602
31401	46072
31401	47399
43602	46072
43602	47399
46072	47399
37086	40445
37086	42621
37086	49653
37086	50203
40445	42621
40445	49653
40445	50203
42621	49653
42621	50203
49653	50203
31274	34264
31274	38776
31274	39100
31274	40503
34264	38776
34264	39100
34264	40503
38776	39100
38776	40503
39100	40503
31279	34342
31279	36499
34342	36499
31280	35161
31280	36621
31280	38591
31280	40313
35161	36621
35161	38591
35161	40313
36621	38591
36621	40313
38591	40313
31282	34059
31282	38853
34059	38853
31282	32783
31282	34010
31282	36327
31282	36725
31282	37086
31282	37980
31282	38798
31282	39940
31282	40291
31282	42085
32783	34010
32783	36327
32783	36725
32783	37086
32783	37980
32783	38798
32783	39940
32783	40291
32783	42085
34010	36327
34010	36725
34010	37086
34010	37980
34010	38798
34010	39940
34010	40291
34010	42085
36327	36725
36327	37086
36327	37980
36327	38798
36327	39940
36327	40291
36327	42085
36725	37086
36725	37980
36725	38798
36725	39940
36725	40291
36725	42085
37086	37980
37086	38798
37086	39940
37086	40291
37086	42085
37980	38798
37980	39940
37980	40291
37980	42085
38798	39940
38798	40291
38798	42085
39940	40291
39940	42085
40291	42085
35188	41221
32151	33601
32151	34860
32151	41119
33601	34860
33601	41119
34860	41119
31292	34409
31292	41168
34409	41168
31319	33212
31319	33500
31319	39749
31319	40598
31319	41037
31319	42067
33212	33500
33212	39749
33212	40598
33212	41037
33212	42067
33500	39749
33500	40598
33500	41037
33500	42067
39749	40598
39749	41037
39749	42067
40598	41037
40598	42067
41037	42067
31877	34536
31330	35274
31330	35726
31330	35747
31330	38901
35274	35726
35274	35747
35274	38901
35726	35747
35726	38901
35747	38901
36451	36457
36451	37741
36451	40714
36457	37741
36457	40714
37741	40714
31716	34984
31716	40245
34984	40245
32192	39814
31365	31986
31365	39387
31365	40598
31986	39387
31986	40598
39387	40598
31365	36403
31365	39192
36403	39192
31365	36496
31365	39375
31365	41997
36496	39375
36496	41997
39375	41997
31365	34303
31365	36710
31365	36775
31365	38675
34303	36710
34303	36775
34303	38675
36710	36775
36710	38675
36775	38675
31369	35833
47379	49996
34340	34944
34340	39045
34340	43882
34340	44359
34340	51631
34340	51702
34944	39045
34944	43882
34944	44359
34944	51631
34944	51702
39045	43882
39045	44359
39045	51631
39045	51702
43882	44359
43882	51631
43882	51702
44359	51631
44359	51702
51631	51702
31394	32151
31394	33382
31394	34063
31394	34971
31394	36158
31394	36398
31394	42224
31394	42376
31394	43015
32151	33382
32151	34063
32151	34971
32151	36158
32151	36398
32151	42224
32151	42376
32151	43015
33382	34063
33382	34971
33382	36158
33382	36398
33382	42224
33382	42376
33382	43015
34063	34971
34063	36158
34063	36398
34063	42224
34063	42376
34063	43015
34971	36158
34971	36398
34971	42224
34971	42376
34971	43015
36158	36398
36158	42224
36158	42376
36158	43015
36398	42224
36398	42376
36398	43015
42224	42376
42224	43015
42376	43015
31403	32412
31403	38699
32412	38699
31407	32151
31407	32836
31407	36398
31407	38088
31407	41271
31407	41606
32151	32836
32151	36398
32151	38088
32151	41271
32151	41606
32836	36398
32836	38088
32836	41271
32836	41606
36398	38088
36398	41271
36398	41606
38088	41271
38088	41606
41271	41606
31407	31516
31407	33407
31407	39310
31516	33407
31516	39310
33407	39310
31413	32890
31413	33458
31413	35121
31413	40107
31413	41119
32890	33458
32890	35121
32890	40107
32890	41119
33458	35121
33458	40107
33458	41119
35121	40107
35121	41119
40107	41119
44820	45432
31416	32423
31416	40790
31416	41531
32423	40790
32423	41531
40790	41531
33364	38664
33364	49245
38664	49245
31424	33254
31424	33740
31424	33795
31424	34075
31424	36710
31424	39360
31424	39362
31424	40012
31424	41132
31424	41623
31424	42438
31424	42493
33254	33740
33254	33795
33254	34075
33254	36710
33254	39360
33254	39362
33254	40012
33254	41132
33254	41623
33254	42438
33254	42493
33740	33795
33740	34075
33740	36710
33740	39360
33740	39362
33740	40012
33740	41132
33740	41623
33740	42438
33740	42493
33795	34075
33795	36710
33795	39360
33795	39362
33795	40012
33795	41132
33795	41623
33795	42438
33795	42493
34075	36710
34075	39360
34075	39362
34075	40012
34075	41132
34075	41623
34075	42438
34075	42493
36710	39360
36710	39362
36710	40012
36710	41132
36710	41623
36710	42438
36710	42493
39360	39362
39360	40012
39360	41132
39360	41623
39360	42438
39360	42493
39362	40012
39362	41132
39362	41623
39362	42438
39362	42493
40012	41132
40012	41623
40012	42438
40012	42493
41132	41623
41132	42438
41132	42493
41623	42438
41623	42493
42438	42493
31425	32192
31425	34012
31425	35258
31425	37212
31425	40636
31425	42362
32192	34012
32192	35258
32192	37212
32192	40636
32192	42362
34012	35258
34012	37212
34012	40636
34012	42362
35258	37212
35258	40636
35258	42362
37212	40636
37212	42362
40636	42362
31822	35533
31822	42365
35533	42365
31436	39532
31439	39395
31439	40554
31439	41068
39395	40554
39395	41068
40554	41068
31456	31922
31456	37960
31922	37960
31463	32104
31463	32209
31463	33216
31463	33461
31463	36003
31463	36403
31463	39124
31463	39940
31463	41531
31463	41976
31463	42638
31463	47767
31463	49676
31463	50116
32104	32209
32104	33216
32104	33461
32104	36003
32104	36403
32104	39124
32104	39940
32104	41531
32104	41976
32104	42638
32104	47767
32104	49676
32104	50116
32209	33216
32209	33461
32209	36003
32209	36403
32209	39124
32209	39940
32209	41531
32209	41976
32209	42638
32209	47767
32209	49676
32209	50116
33216	33461
33216	36003
33216	36403
33216	39124
33216	39940
33216	41531
33216	41976
33216	42638
33216	47767
33216	49676
33216	50116
33461	36003
33461	36403
33461	39124
33461	39940
33461	41531
33461	41976
33461	42638
33461	47767
33461	49676
33461	50116
36003	36403
36003	39124
36003	39940
36003	41531
36003	41976
36003	42638
36003	47767
36003	49676
36003	50116
36403	39124
36403	39940
36403	41531
36403	41976
36403	42638
36403	47767
36403	49676
36403	50116
39124	39940
39124	41531
39124	41976
39124	42638
39124	47767
39124	49676
39124	50116
39940	41531
39940	41976
39940	42638
39940	47767
39940	49676
39940	50116
41531	41976
41531	42638
41531	47767
41531	49676
41531	50116
41976	42638
41976	47767
41976	49676
41976	50116
42638	47767
42638	49676
42638	50116
47767	49676
47767	50116
49676	50116
31463	46159
31463	47155
31463	48241
31463	48954
46159	47155
46159	48241
46159	48954
47155	48241
47155	48954
48241	48954
31463	31982
31463	45711
31463	50320
31982	45711
31982	50320
45711	50320
31486	49996
31486	51137
49996	51137
32042	40539
31507	43065
31518	38342
31518	40359
31518	47363
38342	40359
38342	47363
40359	47363
31518	38751
31518	39174
38751	39174
31522	34181
31522	42067
34181	42067
31522	42340
31522	32052
31522	34410
31522	36311
31522	41935
32052	34410
32052	36311
32052	41935
34410	36311
34410	41935
36311	41935
31535	32889
31535	34059
31535	41104
31535	42851
32889	34059
32889	41104
32889	42851
34059	41104
34059	42851
41104	42851
31541	31810
31541	36670
31541	36972
31810	36670
31810	36972
36670	36972
31562	31997
31562	36188
31562	38677
31997	36188
31997	38677
36188	38677
37364	38670
31573	35156
31573	36532
31573	37200
31573	40029
31573	40248
35156	36532
35156	37200
35156	40029
35156	40248
36532	37200
36532	40029
36532	40248
37200	40029
37200	40248
40029	40248
31581	34819
31581	38976
34819	38976
31581	32928
31581	35253
31581	40873
31581	42343
32928	35253
32928	40873
32928	42343
35253	40873
35253	42343
40873	42343
31581	41977
33285	33387
31607	34156
31607	36649
31607	36758
31607	36784
31607	37298
31607	40145
31607	41229
34156	36649
34156	36758
34156	36784
34156	37298
34156	40145
34156	41229
36649	36758
36649	36784
36649	37298
36649	40145
36649	41229
36758	36784
36758	37298
36758	40145
36758	41229
36784	37298
36784	40145
36784	41229
37298	40145
37298	41229
40145	41229
31610	33899
31610	40485
31610	40786
31610	40787
33899	40485
33899	40786
33899	40787
40485	40786
40485	40787
40786	40787
31610	35839
32995	34569
32995	42619
34569	42619
31617	33092
31617	33271
31617	34063
31617	35319
31617	41015
31617	42734
31617	51300
33092	33271
33092	34063
33092	35319
33092	41015
33092	42734
33092	51300
33271	34063
33271	35319
33271	41015
33271	42734
33271	51300
34063	35319
34063	41015
34063	42734
34063	51300
35319	41015
35319	42734
35319	51300
41015	42734
41015	51300
42734	51300
31860	33732
31860	34420
31860	38656
31860	38686
31860	38927
31860	40322
33732	34420
33732	38656
33732	38686
33732	38927
33732	40322
34420	38656
34420	38686
34420	38927
34420	40322
38656	38686
38656	38927
38656	40322
38686	38927
38686	40322
38927	40322
38664	38678
34509	34806
34509	36856
34509	39291
34509	41527
34509	46558
34509	47720
34806	36856
34806	39291
34806	41527
34806	46558
34806	47720
36856	39291
36856	41527
36856	46558
36856	47720
39291	41527
39291	46558
39291	47720
41527	46558
41527	47720
46558	47720
31648	39048
31648	34446
31648	36403
31648	41979
34446	36403
34446	41979
36403	41979
31661	41531
37507	41711
31665	36403
31665	37499
31665	40462
31665	42658
36403	37499
36403	40462
36403	42658
37499	40462
37499	42658
40462	42658
31665	36402
31665	37499
31665	40462
31665	42658
36402	37499
36402	40462
36402	42658
37499	40462
37499	42658
40462	42658
31673	33472
31673	33500
31673	43876
31673	47223
33472	33500
33472	43876
33472	47223
33500	43876
33500	47223
43876	47223
31676	36259
31676	39817
31676	43000
36259	39817
36259	43000
39817	43000
31677	36311
31677	39757
31677	41480
36311	39757
36311	41480
39757	41480
31677	32062
31677	35443
31677	36758
32062	35443
32062	36758
35443	36758
31677	35334
31677	35121
31677	39128
31677	41451
35121	39128
35121	41451
39128	41451
34247	37754
34247	38088
34247	38507
37754	38088
37754	38507
38088	38507
31684	32498
31684	37775
31684	39940
31684	42444
32498	37775
32498	39940
32498	42444
37775	39940
37775	42444
39940	42444
32614	36730
32614	37625
32614	42340
36730	37625
36730	42340
37625	42340
31700	33872
31700	37744
31701	33323
31701	33896
31701	35053
31701	35375
31701	35601
31701	40541
31701	40626
31701	42439
31701	43057
33323	33896
33323	35053
33323	35375
33323	35601
33323	40541
33323	40626
33323	42439
33323	43057
33896	35053
33896	35375
33896	35601
33896	40541
33896	40626
33896	42439
33896	43057
35053	35375
35053	35601
35053	40541
35053	40626
35053	42439
35053	43057
35375	35601
35375	40541
35375	40626
35375	42439
35375	43057
35601	40541
35601	40626
35601	42439
35601	43057
40541	40626
40541	42439
40541	43057
40626	42439
40626	43057
42439	43057
31705	33125
31705	33139
31705	36255
31705	36471
31705	36576
31705	37439
31705	39452
31705	39564
31705	40322
31705	41956
31705	42102
31705	42157
31705	42159
31705	42362
31705	42884
33125	33139
33125	36255
33125	36471
33125	36576
33125	37439
33125	39452
33125	39564
33125	40322
33125	41956
33125	42102
33125	42157
33125	42159
33125	42362
33125	42884
33139	36255
33139	36471
33139	36576
33139	37439
33139	39452
33139	39564
33139	40322
33139	41956
33139	42102
33139	42157
33139	42159
33139	42362
33139	42884
36255	36471
36255	36576
36255	37439
36255	39452
36255	39564
36255	40322
36255	41956
36255	42102
36255	42157
36255	42159
36255	42362
36255	42884
36471	36576
36471	37439
36471	39452
36471	39564
36471	40322
36471	41956
36471	42102
36471	42157
36471	42159
36471	42362
36471	42884
36576	37439
36576	39452
36576	39564
36576	40322
36576	41956
36576	42102
36576	42157
36576	42159
36576	42362
36576	42884
37439	39452
37439	39564
37439	40322
37439	41956
37439	42102
37439	42157
37439	42159
37439	42362
37439	42884
39452	39564
39452	40322
39452	41956
39452	42102
39452	42157
39452	42159
39452	42362
39452	42884
39564	40322
39564	41956
39564	42102
39564	42157
39564	42159
39564	42362
39564	42884
40322	41956
40322	42102
40322	42157
40322	42159
40322	42362
40322	42884
41956	42102
41956	42157
41956	42159
41956	42362
41956	42884
42102	42157
42102	42159
42102	42362
42102	42884
42157	42159
42157	42362
42157	42884
42159	42362
42159	42884
42362	42884
31716	41509
31716	42550
41509	42550
31716	34261
31716	38815
31716	41015
34261	38815
34261	41015
38815	41015
31716	32783
31716	39387
31716	39641
31716	42593
32783	39387
32783	39641
32783	42593
39387	39641
39387	42593
39641	42593
34059	34063
34059	42779
34059	42878
34063	42779
34063	42878
42779	42878
31718	41569
32089	32791
32089	35545
32791	35545
31726	32089
31726	34879
31726	36333
31726	37408
31726	43063
32089	34879
32089	36333
32089	37408
32089	43063
34879	36333
34879	37408
34879	43063
36333	37408
36333	43063
37408	43063
34059	36972
31744	32783
31744	33787
31744	36276
31744	36402
31744	40790
