"X1"	"X2"
35766	37563
35375	36083
35839	36392
35839	41717
36392	41717
35973	36402
35973	36972
35973	38116
36402	36972
36402	38116
36972	38116
36083	36403
36083	38906
36083	36403
36083	42779
36403	42779
36083	36403
36083	40541
36083	36403
36626	37870
36906	38396
37170	37171
37240	37241
37240	50449
37241	50449
37507	50625
37507	51434
50625	51434
37667	41979
38023	38896
38023	40790
38414	39023
38414	41015
39023	41015
40367	40790
41225	44172
41271	43408
41271	46255
43408	46255
45517	46755
46052	51707
47711	50310
